id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link,hashtag,date,content,interactions
494.0,LukaszH294739,"Eeee, akurat jest jakaś nawalanka w LA. Nawrocki dopytywał się o wizę i warunki wyjazdu na taki event do Californii",0,0,0,0.0,10-06-25,115.0,20.0,,https://nitter.perennialte.ch/LukaszH294739/status/1932472864432931122#m,,,,
520.0,Bogusaw70040688,"#GiertychDebil oświadczył, że my Pisiory byliśmy specjalnie szkoleni do wyborów. Potwierdzam, szkolono nas, żeby postawić krzyżyk przy nazwisku Nawrocki. Wy żeście zaniedbali fundamentalną sprawę i wyborcy Rafała stawiali krzyżyki na Nr.1 bo niby najlepszy🤪",0,15,4,19.0,09-06-25,257.0,34.0,,https://nitter.perennialte.ch/Bogusaw70040688/status/1932180384755618159#m,,,,
521.0,Defence24pl,"Prezydent-elekt Karol Nawrocki poinformował, że odbył dziś rozmowę telefoniczną z prezydentem Trumpem. @NawrockiKn @KoziolWojciech defence24.pl/geopolityka/kar…",0,3,5,8.0,10-06-25,160.0,15.0,,https://nitter.perennialte.ch/Defence24pl/status/1932467278966390784#m,,,,
526.0,admz767671,Wygląda to tak. Naród zagłosował. A anomalie pokazują że nie wiadomo czy napewno wygrał Nawrocki. #PoliczmyGłosy :) Na spokojnie:),0,0,0,0.0,10-06-25,130.0,19.0,,https://nitter.perennialte.ch/admz767671/status/1932472909777301953#m,,,,
527.0,PatrykWoniak5,Ciekawe że Nawrocki znał ten wyrok jeszcze przed 2 turą,0,0,0,0.0,10-06-25,55.0,10.0,,https://nitter.perennialte.ch/PatrykWoniak5/status/1932472909500739596#m,,,,
534.0,Sluzby_w_akcji,"Prezydent Elekt Karol Nawrocki odbył rozmowę telefoniczną z Prezydentem Stanów Zjednoczonych, Donaldem Trumpem. Jak poinformował, była to bardzo dobra rozmowa, podczas której poruszono kwestie bliskich relacji sojuszniczych oraz partnerskich stosunków politycznych łączących oba kraje. W trakcie rozmowy Prezydent Polski zaprosił Donalda Trumpa do złożenia wizyty w Polsce. Z kolei ze strony amerykańskiej padła propozycja spotkania w Białym Domu, co świadczy o wzajemnym zainteresowaniu dalszym zacieśnianiem współpracy na najwyższym szczeblu.",0,0,0,0.0,10-06-25,544.0,69.0,,https://nitter.perennialte.ch/Sluzby_w_akcji/status/1932472868710895896#m,,,,
553.0,bp_martyna,"Ale Państwo wiedzą, że PKW 15 maja na podstawie decyzji Sądu Najwyższego z 7 maja 2025 roku dopuściła ją do użytku!",9,163,26,198.0,10-06-25,115.0,21.0,,https://nitter.perennialte.ch/bp_martyna/status/1932411415932932182#m,,,,
587.0,RafalDlaPolski5,"Z dnia na dzień, Karol Nawrocki nabierał coraz więcej pewności siebie. I dzisiaj widzę, że już jest gotów. On to wygra. My to wygramy. Polska to wygra. 💪🇵🇱💪 #Nawrocki2025",3,199,18,220.0,12-05-25,170.0,29.0,,https://nitter.perennialte.ch/RafalDlaPolski5/status/1922057176509452780#m,,,,
627.0,Mecenas_Walenta,"Pana chyba nie powoła Prezydent Nawrocki? No chyba nie, co?",0,0,0,0.0,10-06-25,59.0,10.0,,https://nitter.perennialte.ch/Mecenas_Walenta/status/1932473109040210171#m,,,,
629.0,PlatinumCat,"Nawrocki rozmawial z przestepca, skazanym za 34 przestepstwa federalne. Ktory uniknal winy uciekajac w prezydenture. Ktory bezczelnie okrada Amerykanow 24/7, przyjmuje lapowki w bialy dzien. Nie ma sie z czeg cieszyc.",0,0,0,0.0,10-06-25,217.0,31.0,,https://nitter.perennialte.ch/PlatinumCat/status/1932473083475976366#m,,,,
681.0,ZbigniewKuzmiuk,Brawo Prezydent- elekt!!! Dr Karol Nawrocki nie traci czasu.,0,6,0,6.0,10-06-25,60.0,9.0,,https://nitter.perennialte.ch/ZbigniewKuzmiuk/status/1932463362790576435#m,,,,
682.0,PawelPiotrows15,"Widzisz, jakby ci to wytłuaczyxć. Nawrocki jest Prezydentem RP, a ty kwiczącym zerem, korzystającym z wolności słowa. Przy czasku takie rzeczy nie byłyby możliwe.",0,0,0,0.0,10-06-25,162.0,24.0,,https://nitter.perennialte.ch/PawelPiotrows15/status/1932473223645454744#m,,,,
711.0,urbacze1,"Oczywiście- Karol Nawrocki, nowy Prezydent suwerennej Polski 🇵🇱✌🇵🇱✌🇵🇱✌🇵🇱",0,4,0,4.0,10-06-25,72.0,8.0,,https://nitter.perennialte.ch/urbacze1/status/1932319262934200451#m,,,,
741.0,frankjohnsen_,"ty się kolego nie bój, Karol Nawrocki zna bodajże 3 języki obce włącznie z angielskim. udzielał wywiadów w angielskim, występował publicznie po hiszpańsku.",0,0,0,0.0,10-06-25,155.0,23.0,,https://nitter.perennialte.ch/frankjohnsen_/status/1932473393019842893#m,,,,
768.0,DeMaistre0,"Nie wiem po co brnąć w zaparte w tym temacie skoro nawet Nawrocki, póki co na poziomie deklaracji, dokonał tutaj korekty kursu",0,0,0,0.0,10-06-25,126.0,22.0,,https://nitter.perennialte.ch/DeMaistre0/status/1932473455552631159#m,,,,
771.0,HubnerrMax,"Minął tydzień od premiery jednego z najlepszych spotów w historii polskiej polityki. Już wtedy wiedziałem, że nie ma opcji by Karol Nawrocki nie został Prezydentem Rzeczpospolitej.",20,583,40,643.0,07-06-25,180.0,26.0,,https://nitter.perennialte.ch/HubnerrMax/status/1931291809038082193#m,,,,
857.0,j_wisniewska,Jutro wielki dzień - #Nawrocki2025 ✌️🇵🇱👇 Jutro o 17:30 na Zamku Królewskim dr Karol Nawrocki odbierze zaświadczenie PKW o wyborze na Prezydenta RP ❗️ To symboliczny i ważny moment - Po pierwsze Polska 🇵🇱,0,2,0,2.0,10-06-25,203.0,34.0,,https://nitter.perennialte.ch/j_wisniewska/status/1932464660122386433#m,,,,
860.0,Trilobyte481234,"Pajacyno błaaaaaaahahahahahahaha najlepsze jeszcze przed tobą, pis, konfederacja, Braun, Nawrocki będą rządzić xd ty będziesz żebrać o wszystko xdddd tylko qń zemdleje i pogalopuje do Włoch, w końcu za 90 milionów można żyć. A ty co frajerze? Xddddd",0,0,0,0.0,10-06-25,249.0,38.0,,https://nitter.perennialte.ch/Trilobyte481234/status/1932473616416870889#m,,,,
884.0,ZKossakowski,"Nawrocki rozmawiał z Trumpem. ""Otrzymałem zaproszenie do Białego Domu"" zyciestolicy.com.pl/nawrocki…",0,0,0,0.0,10-06-25,100.0,10.0,,https://nitter.perennialte.ch/ZKossakowski/status/1932473719206662373#m,,,,
917.0,NawrockiKn,"Odbyłem bardzo dobrą rozmowę telefoniczną z Prezydentem Stanów Zjednoczonych, Donaldem Trumpem. Rozmawialiśmy o bliskich relacjach sojuszniczych i partnerskich stosunkach politycznych. Zaprosiłem Prezydenta Trumpa do Polski. Otrzymałem też zaproszenie do spotkania w Białym Domu. God bless Poland! God bless America! 🇵🇱🤝🇺🇸",168,1457,643,2268.0,10-06-25,322.0,40.0,,https://nitter.perennialte.ch/NawrockiKn/status/1932460996250980613#m,,,,
975.0,reverendcaptain,@grok what about drug use accusations against Karol Nawrocki?,0,0,0,0.0,10-06-25,61.0,9.0,,https://nitter.perennialte.ch/reverendcaptain/status/1932473868884787663#m,,,,
992.0,NieTakiMlody,"Nawrocki rozmawia częściej z Trumpem, jak K13G między sobą na konferencjach prasowych 🤣🔋😎",0,0,0,0.0,10-06-25,89.0,13.0,,https://nitter.perennialte.ch/NieTakiMlody/status/1932473972857180668#m,,,,
5.0,OkiemSerka,"Uważajcie, bo teraz będzie latał spin, że Nawrocki to tam wygrał tylko na głosach Mentzena i Brauna i że niedługo Konfederacja wyprzedzi PiS i będzie na 2 miejscu. @AjKedzierski @UkrutnyBemben @Leonhart4RP @ocelothe2k1 @ashtarsheran55 @telek0munikacja @ItalyQn",0,0,0,0.0,10-06-25,260.0,35.0,,https://nitter.perennialte.ch/OkiemSerka/status/1932490626018521337#m,,,,
11.0,tvn24,"Prezydent elekt Karol Nawrocki poinformował we wtorek, że odbył ""bardzo dobrą rozmowę telefoniczną"" z prezydentem USA Donaldem Trumpem. tvn24.pl/polska/karol-nawroc…",3,9,78,90.0,10-06-25,165.0,19.0,,https://nitter.perennialte.ch/tvn24/status/1932470747018019039#m,,,,
12.0,Baej32160173,1:2 Piątek,0,0,0,0.0,10-06-25,10.0,2.0,,https://nitter.perennialte.ch/Baej32160173/status/1932490474536771835#m,,,,
15.0,chrzanikx,"Nawrocki wrzucił nową fotę i powiem Wam jedno: To ma taki memiczny potencjał, działajcie błagam XD",0,27,10,37.0,10-06-25,98.0,16.0,,https://nitter.perennialte.ch/chrzanikx/status/1932462400172675497#m,,,,
17.0,beziemski,"Dwa dni po tym, jak media zachwycały się, że Nawrocki nie wziął Kuchcińskiego, czym miał niby potwierdzić niezależność od Prezesa…",0,0,0,0.0,10-06-25,130.0,20.0,,https://nitter.perennialte.ch/beziemski/status/1932490419192930475#m,,,,
19.0,g_adrianKG,"Wstyd to zrobić z kraju coś takiego co oni zrobili , Nawrocki jest szansa , że emigranci nas nie zaleją jak ich. Zastanów się co piszesz",0,0,0,0.0,10-06-25,136.0,26.0,,https://nitter.perennialte.ch/g_adrianKG/status/1932490402449522980#m,,,,
28.0,dwojgaimion,"Kolego, wszystkie znaki na niebie i w komisjach wskazują, za Nawrocki wygrał jeszcze mocniej. Idź na wybory, nie pękaj.",0,0,0,0.0,10-06-25,119.0,19.0,,https://nitter.perennialte.ch/dwojgaimion/status/1932490321260371972#m,,,,
30.0,ryszcuk,"JestNEWS: Nawrocki rozmawiał z Trumpem. ""Otrzymałem zaproszenie""...czyli... rozwalanie Unii czas zacząć...",0,6,6,12.0,10-06-25,106.0,11.0,,https://nitter.perennialte.ch/ryszcuk/status/1932478962724450756#m,,,,
32.0,SabinaKociol,"W końcu papież z USA, a po coś Nawrocki do tego Trumpa dzwonił ;)",0,0,0,0.0,10-06-25,65.0,14.0,,https://nitter.perennialte.ch/SabinaKociol/status/1932490248891535424#m,,,,
34.0,HubnerrMax,"Hahahahahaahah. Flisowi wyszło, że na tych ""nieprawidłowościach"" o których pisze bez przerwy szuria Giertycha Nawrocki zyskal niecałe 3 000 głosów, a Trzaskowski 2 000. Już sobie wyobrażam jego zawód, jak mu to wyszło.",0,19,1,20.0,10-06-25,218.0,33.0,,https://nitter.perennialte.ch/HubnerrMax/status/1932482995811660089#m,,,,
68.0,tenpiotrpawelec,"Przed chwilą chcieli obniżać składkę zdrowotną, Karol Nawrocki to ich najmniejszy problem.",0,0,0,0.0,10-06-25,90.0,12.0,,https://nitter.perennialte.ch/tenpiotrpawelec/status/1932490816385147167#m,,,,
71.0,dorotagma,"To jest koniec, Nawrocki zostanie prezydentem, możemy sobie protestować, wezmą nas na przeczekanie i niestety zrobią to wespół w zespół z rządem, który nie kiwnie palcem, aby podważyć wyniki tych wyborów. Dziękuję, można się rozejść. Pojutrze zlikwiduję firmę, poczekam jeszcze do jutra jaki plan ma Pan @donaldtusk, bo czasem wierzę w cuda i może coś mnie od tej decyzji jeszcze powstrzyma. Nie dostaniecie już w tym kraju ode mnie ani jednej zlotówki z moich pieniędzy. Ani złotówki.",0,4,2,6.0,10-06-25,485.0,77.0,,https://nitter.perennialte.ch/dorotagma/status/1932483081899798639#m,,,,
72.0,AnnaMar34072565,"Próbowali, ale Duda zawetował tzw. ""incydentalną""ustawę. Kontrola wyborów miała przejść w ręce 15-tu najstarszych stażem sędziów SN. Nawrocki też zawetuje.",0,0,0,0.0,10-06-25,155.0,20.0,,https://nitter.perennialte.ch/AnnaMar34072565/status/1932490801478840645#m,,,,
74.0,AndrzejKacperZ1,"Dziwią mnie nerwowe reakcje pisowców i prezydenta na pomysł przeliczenia głosów. Przecież jak nie sfałszowali i po przeliczeniu Nawrocki wygra, to będzie ośmieszenie dla KO. Więc w czym problem? Uczciwy człowiek nie musi się bać.",0,15,2,17.0,10-06-25,229.0,35.0,,https://nitter.perennialte.ch/AndrzejKacperZ1/status/1932338462826418453#m,,,,
78.0,KoneserUnii,❗️PILNE❗️ Prawie 2 lata Rząd był marginalizowany z Administracją USA. Wystarczyło że Nawrocki wygrał i już kontakty z Białym Domem są lepsze.,1,46,5,52.0,10-06-25,141.0,22.0,,https://nitter.perennialte.ch/KoneserUnii/status/1932474052444049853#m,,,,
79.0,Najwazniejsze,🇫🇷 Karol Nawrocki et Donald Trump se sont à nouveau parlés • ⁦@NatGarstecka⁩ - Wszystko co najważniejsze ⤵️ wszystkoconajwazniejsze.pl/p…,0,0,0,0.0,10-06-25,137.0,19.0,,https://nitter.perennialte.ch/Najwazniejsze/status/1932490771321508054#m,,,,
80.0,CzarnekP,"🤣😅🤣😅 Ale odlot “red.” Stankiewicza. Widać ten hejt, nienawiść i ogromny zawód wynikiem wyborów zlasowały resztki tego, co kiedyś wyglądało nieźle - albo tylko się tak zdawało. Po ludzku to mi Pana nawet szkoda. Zainwestował Pan całe resztki swego autorytetu dziennikarskiego w kampanię Trzaskowskiego, a tu taka przykra niespodzianka. 🤣😅😱☹️ Dla jasności: 1.Nie jestem Szefem Kancelarii Prezydenta RP i ostatecznie, kto nim będzie, okaże się po 6 sierpnia – bo dopiero wtedy Prezydent @NawrockiKn obejmie urząd. 2.Szef Kancelarii Prezydenta, minister konstytucyjny – tak jak każdy inny minister – nie kupuje papieru toaletowego. Robi to Dyrektor Generalny i podlegli mu urzędnicy. No ale skąd Pan może to wiedzieć… I w ogóle – jakie to ma dla Pana znaczenie? Byle gadać – to nic, że bez sensu. 3.Zapewniam Pana, że bez względu na to, kto zostanie Szefem Kancelarii Prezydenta RP, poproszę go, aby polecił Dyrektorowi Generalnemu, by ten kupił jedną paczkę papieru toaletowego więcej. Za swoje ją odkupię i osobiście Panu sprezentuję – żeby Pan z żalu i zazdrości się nie rozleciał. Zatem, “redaktorze”… umówieni? 🤣",1,60,21,82.0,10-06-25,1113.0,174.0,,https://nitter.perennialte.ch/CzarnekP/status/1932489314966901032#m,,,,
109.0,ZaZdzislaw,Najważniejsze...prawne uregulowanie związku Biedronia ze Śmiszkiem nitter.perennialte.ch/KotulaKat/status/19324… Czekają nas koalicyjne przepychanki w sejmowym łożu polityki. Mam dylemat co się stanie jak do akcji wkroczy prez. Nawrocki?,0,0,0,0.0,10-06-25,237.0,26.0,,https://nitter.perennialte.ch/ZaZdzislaw/status/1932490838510072316#m,,,,
140.0,KostrubiecZuza1,"Prezydent elekt Karol Nawrocki jeszcze nie został zaprzysiężony, a rozmawiał już z Najważniejszym przywódcą świata Prezydentem USA #NawrockiPrezydent2025 #SympatycyPanaNawrockiego",0,5,0,5.0,10-06-25,179.0,19.0,,https://nitter.perennialte.ch/KostrubiecZuza1/status/1932483646503497873#m,,,,
149.0,anetaw2103,"To czemu tak bardzo się wzbraniacie, aby przeliczyć ponownie? Jak wygrał Nawrocki, to przecież tylko się potwierdzi!",0,0,0,0.0,10-06-25,116.0,17.0,,https://nitter.perennialte.ch/anetaw2103/status/1932490935251972203#m,,,,
151.0,kniazjeremi,No bo nie zgłaszano uchybień. OBWE może zgłaszać lub alarmować na bierząco w trakcie wyborów bądź krótko po wyborach wszelkie nieprawidłowości. NIC NIE ZGŁOSILI. Wybory były rzetelne i wygrał Nawrocki. Błędy w komisjach wyglądały tak jak wyżej napisałem 13vs12,0,0,0,0.0,10-06-25,260.0,39.0,,https://nitter.perennialte.ch/kniazjeremi/status/1932490916247581154#m,,,,
179.0,JohnPolluk,Rozmowa Trump-Nawrocki to bardzo daleko idący gest. Sakiewicz: prezydent USA nie dzwoni do każdego.niezalezna.pl/polityka/rozmo…,0,2,0,2.0,10-06-25,128.0,14.0,,https://nitter.perennialte.ch/JohnPolluk/status/1932484549742629157#m,,,,
182.0,TomaszSakiewicz,Karol Nawrocki rozmawiał z Donaldem Trumpem! Jest zaproszenie do Polski tvrepublika.pl/Polityka/Karo…,0,29,6,35.0,10-06-25,101.0,11.0,,https://nitter.perennialte.ch/TomaszSakiewicz/status/1932477960738533613#m,,,,
183.0,NorbertMaker,Wygraliśmy i nikomu nie damy wyrwać sobie tego zwycięstwo. To już przeszło tydzień wielkiej radości: Karol Nawrocki Prezydentem Polski! ❤️🇵🇱❤️🔥💪 A to musisz zobaczyć koniecznie Wybory Prezydenckie - Ale to Film (Premiera) youtu.be/mOIlE8cSfrQ?si=bg4S…,0,0,0,0.0,10-06-25,251.0,33.0,,https://nitter.perennialte.ch/NorbertMaker/status/1932490978847236467#m,,,,
256.0,Jan_Pinski,"Dziś, w imię ""świętego spokoju"", postuluje się oddanie decyzji w sprawie protestów wyborczych ludziom podszywającym się pod sędziów Sądu Najwyższego. Którzy gdyby orzekli o zasadności protestów, to mogliby stracić pracę i ponieść karę za uzurpację. To jest kpina z uczciwości.",2,49,8,59.0,10-06-25,276.0,40.0,,https://nitter.perennialte.ch/Jan_Pinski/status/1932487490360786990#m,,,,
257.0,Joe75944121,"Schowali go, nim pojawił się pomysł, by pan Nawrocki został obywatelskim kandydatem. Tak, to logiczne. Pod warunkiem, że stosujemy pislogikę... I do tego jeszcze - ""proszę pomyśleć"". Dobre.",0,0,0,0.0,10-06-25,189.0,28.0,,https://nitter.perennialte.ch/Joe75944121/status/1932491144036028656#m,,,,
293.0,ZosiaSamos55193,"To ta brzydula ,która jest wkurwiona że Nawrocki wygrał wybory!!!!",0,0,0,0.0,10-06-25,66.0,10.0,,https://nitter.perennialte.ch/ZosiaSamos55193/status/1932491237422215235#m,,,,
294.0,JacekMilc,Wszyscy wiedzą jak to się skończy.. dla świętego spokoju przeliczone zostaną głosy z kilkunastu komisji.. i za max 2 lata obecna władza będzie ścigana przez Ziobrę i resztę.. nie potrafili teraz dopilnować wyborów to zemści się to w przyszłości..,0,1,0,1.0,10-06-25,246.0,39.0,,https://nitter.perennialte.ch/JacekMilc/status/1932489562699243986#m,,,,
297.0,PatrykJaki,"WAŻNE❗️TK rozpoczyna rozprawę, która może (słusznie) wysadzić w powietrze ETS. Jeśli prezydentem zostanie K. Nawrocki, będzie miał od razu narzędzie do zawieszenia zielonej polityki. Jeśli wygra Trzaskowski – odmówią uznania wyroku.👇",20,1030,68,1118.0,20-05-25,233.0,31.0,,https://nitter.perennialte.ch/PatrykJaki/status/1924884649504878725#m,,,,
330.0,StefanKolanko,Niczego się nie boi. Po prostu Karol Nawrocki wygrał i nikt nie będzie cyrku robił.,0,1,0,1.0,10-06-25,83.0,15.0,,https://nitter.perennialte.ch/StefanKolanko/status/1932470783483298181#m,,,,
333.0,lisektaktyk,"Tusk nauczył się jako tako angielskiego po 50, zna jeszcze niemiecki. Nawrocki w tym momencie mówi gorzej od nich, ale nic nie stoi mu na przeszkodzie się nauczyć, a nawet ich przebić. Szczerze mówiąc by wypadało, bo dużej sympatii wśród Amerykanów nie zdobędzie bez języka:)",0,0,0,0.0,10-06-25,275.0,45.0,,https://nitter.perennialte.ch/lisektaktyk/status/1932491263942475830#m,,,,
364.0,JarekWitkowski7,"traktowana jak gwiazda na Permskim Uniwersytecie w Permie nad Kamą, daleko na wschód za Kazaniem",0,4,0,4.0,10-06-25,96.0,15.0,,https://nitter.perennialte.ch/JarekWitkowski7/status/1932489831554429271#m,,,,
405.0,kopalajan,Czytałem Pana biologiczne wywody nawet ciekawe. Ale teraz to pobożne życzenia. Nawet jeśli są jakieś luki prawne. To i tak nie da się tego zrealizować w praktyce. Do 1 lipca sąd najwyższy ma czas. Jutro Nawrocki odbierze od PKW nominacje,0,0,0,0.0,10-06-25,237.0,40.0,,https://nitter.perennialte.ch/kopalajan/status/1932491403105599726#m,,,,
406.0,TomaszStrehl,"Tato? Której połowy Polaków prezydentem będzie Nawrocki? Dolnej, synu. Dolnej.",0,1,0,1.0,10-06-25,78.0,10.0,,https://nitter.perennialte.ch/TomaszStrehl/status/1932482104647901547#m,,,,
435.0,AdamSz247153,"Nikim to chyba ty jestes . Siedzisz i pierdzisz w stołek a Nawrocki ZOSTAŁ PREZYDENTEM CZEGO TY W SWOIM NIENAWISTNYM I ZASRANYM, MAŁYM ŚWIECIE NIGDY BYŚ NIE OSIĄGNĘŁA. Jak ci się Polska z Nawrockim jako Prezydentem nie podoba , to zwiń swój smród ze sobą i do Niemiec!",0,0,0,0.0,10-06-25,268.0,48.0,,https://nitter.perennialte.ch/AdamSz247153/status/1932491500333543681#m,,,,
470.0,Borys61581538,"ten czlowiek w 1,5r rozjebal nam kraj w stanach nie ma czego szukac,z wegrami poklocony,rosja wiadomo wielki przeciwnik teraz a jak jest traktowany w europie to pokazuje ten film jak to jest mozliwe ze na niego dalej glosuje 30%?!!! nie ogarniam tego ..",2,34,9,45.0,10-06-25,253.0,43.0,,https://nitter.perennialte.ch/Borys61581538/status/1932478419021050053#m,,,,
471.0,Mario1522932,"A gdzie info , że Nawrocki załatwił 0% cła dla Polski ??? Na wszystkie towary z Polski do USA ????🤔🤔🤔🤔",0,0,0,0.0,10-06-25,102.0,20.0,,https://nitter.perennialte.ch/Mario1522932/status/1932491585909829914#m,,,,
499.0,KingaA_80,"‼️Z takim liderem jak Karol Nawrocki – oddanym sprawie, otwartym na dialog i zakorzenionym w historii – możemy śmiało patrzeć w przyszłość🇵🇱",0,15,0,15.0,10-06-25,140.0,22.0,,https://nitter.perennialte.ch/KingaA_80/status/1932465225900445790#m,,,,
500.0,Standarreset,"A ja rozumiem że żadna ameba nie rozumie tego fenomenu. Cóż, sam wolę Grzegorza Brauna ale Nawrocki i tak jest lepszy od soroskiego dupiarza, łupionego przez wszystkich dookoła",0,0,0,0.0,10-06-25,176.0,28.0,,https://nitter.perennialte.ch/Standarreset/status/1932491645838069877#m,,,,
533.0,jacek_rightwing,Nawrocki już wygrał.,0,0,0,0.0,10-06-25,20.0,3.0,,https://nitter.perennialte.ch/jacek_rightwing/status/1932491713597104186#m,,,,
561.0,NatGarstecka,"🇵🇱🇺🇸 Ważny znak wysłany rządowi: nowego prezydenta już macie, i to Karol Nawrocki.",0,5,1,6.0,10-06-25,82.0,13.0,,https://nitter.perennialte.ch/NatGarstecka/status/1932477258372890656#m,,,,
625.0,Arek_ZdWola,"Kiedy zejmiecie się głównymi pisowcami ? Przez Pańską opieszałość Nawrocki może zostać prezydentem, jest Pan wyjątkowo nieudolnym urzędnikiem.",0,17,7,24.0,10-06-25,142.0,18.0,,https://nitter.perennialte.ch/Arek_ZdWola/status/1932385818364281219#m,,,,
631.0,wiihol,"Nawrocki rozmawiał z Trumpem! ""Zaprosiłem Prezydenta Trumpa do Polski. Otrzymałem też zaproszenie do spotkania w Białym Domu""wpolityce.pl/polityka/732059…",0,0,0,0.0,10-06-25,154.0,17.0,,https://nitter.perennialte.ch/wiihol/status/1932491858711605438#m,,,,
660.0,tvn24,"Monika Rosa oceniła w @TakJestTVN24, że gdyby faktycznie Przemysław Czarnek objął funkcję szefa kancelarii Nawrockiego, to jego zadaniem będzie ""pilnowanie, żeby Karol Nawrocki nie urwał się Jarosławowi Kaczyńskiemu"". tvn24.pl/polska/przemyslaw-c…",0,2,4,6.0,10-06-25,247.0,29.0,,https://nitter.perennialte.ch/tvn24/status/1932490129240936501#m,,,,
695.0,AveCezar91,"Jeśli za dwa miesiące Nawrocki bez żadnych większych przeszkód złoży ślubowanie, przyznasz, że jesteś przyglupem? Tzn, to większość osób wie, pytam czy przyznasz oficjalnie swój deficyt inteligencji?",0,0,0,0.0,10-06-25,199.0,27.0,,https://nitter.perennialte.ch/AveCezar91/status/1932492018728776016#m,,,,
731.0,Maciej_2026,a jak z nielegalnym finansowaniem kampanii przez Trzaskowskiego? jak z debata Trzaskowski Nawrocki? juz wiadomo kto był sponsorem?,0,0,1,1.0,10-06-25,130.0,18.0,,https://nitter.perennialte.ch/Maciej_2026/status/1932435274589409642#m,,,,
733.0,TakDla_CPK,"🎙️ Karol Nawrocki @NawrockiKn o swojej pierwszej inicjatywie ustawodawczej! 📺 W programie @wPolsce24 Prezydent elekt Karol Nawrocki mówi jasno: pierwsza inicjatywa ustawodawcza jako Prezydent Polski 🇵🇱 to podniesienie obywatelskiego projekt o Centralnym Porcie Komunikacyjnym @CPK_PL ‼️ ✈️ To nie tylko projekt infrastrukturalny. To symbol suwerenności i przyszłości 🇵🇱 📌 Dziękujemy za jasne stanowisko i odwagę w działaniu! 👉 Udostępnij, jeśli również mówisz TAK dla CPK",2,61,7,70.0,05-06-25,471.0,65.0,,https://nitter.perennialte.ch/TakDla_CPK/status/1930711100410237416#m,,,,
787.0,vayavada_Vedin,"Dlatego EU, a w 3rp POPiS zrobią wszystko w te dwa lata żeby to o czym mówi Bosak nie było możliwe bo to oznacza utratę rządów przez POPiS stąd jeżeli Nawrocki rzeczywiście odwraca się plecami do PiS to Kaczyński dogada się z Tuskiem i Hołownia będzie Prezydentem Kto się założy?",0,1,0,1.0,10-06-25,279.0,50.0,,https://nitter.perennialte.ch/vayavada_Vedin/status/1932361829298180224#m,,,,
788.0,AnnaWitczak16,"Tusk i jego oszczerstwa Tusk to kan.lia bardzo mściwa Jemu zależało na wygranej trzaskowskiego, myślał że tymi oszczerstwami pomoże mu wygrać. Tusk powinien iść siedzieć dość jego niszczenie ludzi. Ci co pomogą mu dalej rządzić sami podpiszą na siebie wyrok",0,0,0,0.0,10-06-25,257.0,40.0,,https://nitter.perennialte.ch/AnnaWitczak16/status/1932492190975926339#m,,,,
820.0,bbrytbbryt,Wygląda jakby Nawrocki zadzwonił do szefa.,0,0,0,0.0,10-06-25,42.0,6.0,,https://nitter.perennialte.ch/bbrytbbryt/status/1932492279769678141#m,,,,
821.0,OkiemSerka,"O tym mówię. Może zacznie się nawet spin, że Nawrocki jest prezydentem Konfederacji bo poszedł na deal z Mentzenem w zamian za poparcie, dlatego PiS-owi spada a Konfie rośnie i że PiS jest w dupie i w odwrocie XD",0,0,0,0.0,10-06-25,212.0,39.0,,https://nitter.perennialte.ch/OkiemSerka/status/1932492277378920943#m,,,,
822.0,RobertH49119086,Państwowa Komisja Wyborcza podała kto ponownie będzie liczył głosy. Jest jeden warunek: musi nauczyć się tabliczki mnożenia.,3,89,21,113.0,10-06-25,124.0,17.0,,https://nitter.perennialte.ch/RobertH49119086/status/1932423594492985394#m,,,,
855.0,R_A_Ziemkiewicz,Mam przeczucie do jakiego kraju te wiatraki przeniosą…,0,16,7,23.0,10-06-25,54.0,8.0,,https://nitter.perennialte.ch/R_A_Ziemkiewicz/status/1932491158908801044#m,,,,
887.0,NoSoyCarlosXDD,"Pero has hablado con ellos después del ballotage de hace dos semanas? Sin la colaboración de la Confederación y de los monárquicos (que también forman parte de la Confederación pero llevaban candidato propio) no habría ganado Nawrocki, se han mostrado abiertos a colaborar",0,0,0,0.0,10-06-25,272.0,43.0,,https://nitter.perennialte.ch/NoSoyCarlosXDD/status/1932492443695407455#m,,,,
888.0,AnnaZalewskaMEP,Karol Nawrocki odbył dziś rozmowę telefoniczną z Donaldem Trumpem. Prezydent elekt otrzymał zaproszenie do Białego Domu! 🇵🇱🤝🇺🇸,0,7,5,12.0,10-06-25,126.0,17.0,,https://nitter.perennialte.ch/AnnaZalewskaMEP/status/1932464288100139138#m,,,,
892.0,MieciekZbyszek,Z tego ma wynikać że Nawrocki to kryształ? Skoro tak to czemu nie skorzystał z trybu wyborczego?,0,0,0,0.0,10-06-25,96.0,17.0,,https://nitter.perennialte.ch/MieciekZbyszek/status/1932492390318633016#m,,,,
893.0,prof_Mittelmerz,"Dobrze, że szaliczki zarzucili sobie na szyję. Jeszcze bym pomyślał, że to plebs.",2,22,27,51.0,10-06-25,81.0,13.0,,https://nitter.perennialte.ch/prof_Mittelmerz/status/1932464177840562678#m,,,,
