hashtag,username,date,content,interactions,replies,retweets,likes,link
#nawrocki,Kujawiankaa,"Jun 5, 2025 · 7:21 PM UTC","Donald Tusk najgorszym  premierem od 1989 r. - powiedział prezydent elekt Karol Nawrocki.  

Trudno się nie zgodzić.",268,44,222,2,https://nitter.net/Kujawiankaa/status/1930706513863258566#m
#nawrocki,Avanti_1989,"Jun 5, 2025 · 10:28 AM UTC","Lechia Gdańsk (Stowarzyszenie Lwy Północy @LwyPolnocy):

""Za naszym pośrednictwem Prezydent Elekt Karol Nawrocki przekazuje całej kibicowskiej Polsce podziękowania za udzielone wsparcie podczas wyborów prezydenckich""",436,29,404,3,https://nitter.net/Avanti_1989/status/1930572481418481866#m
#nawrocki,m4ciejg,"Jun 5, 2025 · 8:09 PM UTC","W drugiej turze Nawrocki dostał o 124 tysiące głosów więcej, niż łączna liczba głosów 1 tury na Nawrockiego oraz Brauna, Mentzena, Stanowskiego, Maciaka, Bartoszewicza, Jakubiaka i Wocha ŁĄCZNIE powiększona o 4,3% wzrostu frekwencji.
#sprawdzamy",19,1,18,0,https://nitter.net/m4ciejg/status/1930718587800432723#m
#nawrocki,Ren4ta_H,"Jun 5, 2025 · 6:07 PM UTC","🇵🇱Ależ świetny ten wywiad z Karolem Nawrocki. Świetna również forma Prezydenta - elekta!
#Nawrocki2025",33,1,31,1,https://nitter.net/Ren4ta_H/status/1930687918999310672#m
#nawrocki,lenaris1969,"Jun 6, 2025 · 12:07 AM UTC","Ja też mam takie wrażenie!
Gdyby nie były sfałszowane, to Nawrocki miałby 70% poparcia 😅",9,2,7,0,https://nitter.net/lenaris1969/status/1930778432356430178#m
#nawrocki,NigdyWiecejPiS,"Jun 5, 2025 · 2:17 PM UTC","Zgłaszajcie wszelkie nieprawidłowości dotyczące wyborów na: protestwyborczy2025.pl/

Są silne podejrzenia, że zostały skręcone przez PiS.

Gdyby nie wałek z aplikacją Mateckiego, wyniki byłyby następujące:
Karol Nawrocki 9 853 459
Rafał Trzaskowski 10 386 173",232,36,189,7,https://nitter.net/NigdyWiecejPiS/status/1930630083527504341#m
#nawrocki,Tomasz_Mi_,"Jun 6, 2025 · 4:04 AM UTC","Problemy to już ma, ale Nawrocki?
Wsadzili chłopa na minę fałszując  wybory?",0,0,0,0,https://nitter.net/Tomasz_Mi_/status/1930838279852609784#m
#nawrocki,KarolPopieramy,"Jun 5, 2025 · 7:03 PM UTC","🚨 Prezydent elekt Karol Nawrocki: 
„Paweł Szefernaker zostanie szefem mojej kancelarii.” 
Gratulacje! 💪🇵🇱",222,34,183,5,https://nitter.net/KarolPopieramy/status/1930701995280674882#m
#nawrocki,lis_tomasz,"Jun 5, 2025 · 12:53 PM UTC","Nawet jeśli Nawrocki rzeczywiście wygrał, to ujawnienie ich wałków pomoże demokratom za dwa lata. A więc tak czy owak warto.",779,273,500,6,https://nitter.net/lis_tomasz/status/1930608984517435557#m
#nawrocki,zeitonline,"Jun 4, 2025 · 2:51 PM UTC","Benannt nach einem Papst, früher aktiv in der Hooligan-Szene – und jetzt Polens Präsident. Was hat Karol Nawrocki vor? Ein paar Antworten darauf könnte sein Leben geben. trib.al/KcuWtLL",24,11,13,0,https://nitter.net/zeitonline/status/1930276174854320183#m
#nawrocki,NephillimDante,"Jun 5, 2025 · 3:08 PM UTC","Jeśli Karol Nawrocki wygrał uczciwie - nie widzę powodu, dla którego PiS miałby nie chcieć ponownego przeliczenia głosów.
#PrzeliczmyGłosy",966,210,742,14,https://nitter.net/NephillimDante/status/1930642979766579570#m
#nawrocki,CilComLFC,"Jun 2, 2025 · 5:04 PM UTC","BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki.

She considers his victory to be a “threat” to the stability of the European Union.

Sounds like good news to me! 😆",14421,4069,9769,583,https://nitter.net/CilComLFC/status/1929585012501893459#m
#nawrocki,ciahol,"Jun 5, 2025 · 11:42 AM UTC","Niech tylko 5 tys. komisji zrobi mini szwindel - po kilkadziesiąt głosów ""pomylonych"". I mamy te żyletki na korzyść pisiurskiego kandydata. A ściana wschodnia to potencjalne siedlisko takich komisji. Policzyć jeszcze raz tam, gdzie wygrał Nawrocki. I spr. głosy nieważne.",137,8,127,2,https://nitter.net/ciahol/status/1930590958506189237#m
#nawrocki,lenaris1969,"Jun 5, 2025 · 11:02 PM UTC","Ekipa Trzaskowskiego rozpoczyna bajkę o sfałszowanych wyborach. 
Mają  rację, gdyby nie były sfałszowane, to Karol Nawrocki miałby 70% poparcia 😅",33,8,25,0,https://nitter.net/lenaris1969/status/1930762055759380773#m
#nawrocki,kaszubka208727,"Jun 2, 2025 · 5:25 AM UTC","Dziękuję wszystkim, którzy zagłosowali na doktora @NawrockiKn 🤍❤️ Dzięki Wam wygrała Polska 🇵🇱 dr Karol Nawrocki Prezydentem Polski 🇵🇱 Pięknie brzmi! Wielkie gratulacje dla Pana Karola!",5,0,5,0,https://nitter.net/kaszubka208727/status/1929409054020886676#m
#nawrocki,Mraba559516,"Jun 5, 2025 · 2:42 PM UTC","Ci niedojebani debile piszą, Nawrocki bardzo pewny wygranej podczas wieczoru wyborczego. 
Kurwa mać, wasz Rafałek ogłosił się prezydentem a Gośkę mianował pierwszą damą jakbyście już zapomnieli.
🤭😁😁",148,12,132,4,https://nitter.net/Mraba559516/status/1930636242858758317#m
#nawrocki,kaszubka208727,"Jun 2, 2025 · 5:46 AM UTC",Karol Nawrocki Prezydentem Polski 🇵🇱,6,0,6,0,https://nitter.net/kaszubka208727/status/1929414319315317071#m
#nawrocki,MariaLe85219860,"Jun 5, 2025 · 6:45 PM UTC","Jarosław Kaczyński:
„Tej nocy, która przed nami, wygramy te wybory”

Karol Nawrocki:
„l my naprawdę wygramy w nocy te wybory. Wszyscy jutro rano budzimy się z naszym prezydentem Karolem Nawrockim”

Pamiętamy‼️
👇👇👇",34,2,32,0,https://nitter.net/MariaLe85219860/status/1930697614111965486#m
#nawrocki,GiertychRoman,"Jun 5, 2025 · 4:03 PM UTC","Podczas wieczoru wyborczego Karol Nawrocki pomimo dwóch niekorzystnych sondaży zrobionych u ludzi, którzy wychodzili z lokali, powiedział, że w nocy wygra. Prorok?",2835,1970,774,91,https://nitter.net/GiertychRoman/status/1930656812769870130#m
#nawrocki,HubnerrMax,"Jun 5, 2025 · 6:33 PM UTC","Prezydent Elekt Karol Nawrocki, odpowiada hejterom którzy obrażali jego małą córeczkę Kasię, cieszącą się na scenie w wieczór wyborczy.

Moja córka jest słodka, jest mądra, jest po prostu sobą i taka sama była na scenie.
Niech serduszka, które stamtąd wysyłała, będą odpowiedzią.",495,15,474,6,https://nitter.net/HubnerrMax/status/1930694528781922612#m
#nawrocki,JerryZimowy,"Jun 5, 2025 · 5:58 PM UTC","Podobno ci od przekrętu wyborczego z komisji w Krakowie przyznali się do „pomyłki”.

Tak się zastanawiam:
Skoro policzyli głosy, wysłali wszystko do PKW, wygrał u nich Nawrocki, sprawa wyszła… to jakim, kurwa, cudem tak szybko potwierdzili „pomyłkę”? Wiedzieli, że jest wałek?",530,89,433,8,https://nitter.net/JerryZimowy/status/1930685577097289771#m
#nawrocki,sebsol70,"Jun 5, 2025 · 4:49 PM UTC","Fałszerstwo? Powtórka liczenia?
A po co?
Pan Nawrocki to powinien być zatrzymany do dyspozycji prokuratury.
W końcu jest podejrzewany przez niezależne media o popełnienie szeregu przestępstw.
Na dołku jest jego miejsce.",75,23,52,0,https://nitter.net/sebsol70/status/1930668328437022909#m
#nawrocki,JanMolskiIII,"Jun 5, 2025 · 9:44 PM UTC","Dobra to jest mocne. 

Wiecie pewnie wszyscy, że od rana. Ekipa Giertycha nakręca akcje z przeliczeniem na nowo głosów i wiecie co się okazuje? 

A no, że chłopak na którego się powołują, to jakiś anon z wykopu, który jak sam pisze: pisałem ten algorytm po pijaku. 

O ludzie xDD",361,56,280,25,https://nitter.net/JanMolskiIII/status/1930742520670986348#m
#nawrocki,Propeertys,"Jun 5, 2025 · 5:22 PM UTC","Po analizie danych z ponad 2 tys. gmin wygląda, że to Trzaskowski wygrał ❗️ 
PiS sługusy zamienili nazwiska wpisując liczbę uzyskanych głosów przez poszczególnego kandydata 
Nawrocki: 9 853 459
Trzaskowski: 10 386 173",1361,576,746,39,https://nitter.net/Propeertys/status/1930676494050689260#m
#nawrocki,Prawy_Seba,"Jun 6, 2025 · 4:06 AM UTC",W skrócie. Nawrocki wygrał!,0,0,0,0,https://nitter.net/Prawy_Seba/status/1930838693922697273#m
#nawrocki,speedy5_3,"Jun 5, 2025 · 6:30 PM UTC","Nawrocki podziękował ściekowi zaRublika!
Ma za co, 95% czasu antenowego o wspaniałym kandydacie wskazanym przez prezesa  i reszta czyli 5% hejtu na Trzaskowskiego. Pokazane wszystkie wystąpienia i wiece Karolka i 0 Rafała. 
Telewizja informacyjna!!!🤣🤣🤣",84,18,66,0,https://nitter.net/speedy5_3/status/1930693811262636177#m
#nawrocki,JerryZimowy,"Jun 5, 2025 · 5:58 PM UTC","Podobno ci od przekrętu wyborczego z komisji w Krakowie przyznali się do „pomyłki”.

Tak się zastanawiam:
Skoro policzyli głosy, wysłali wszystko do PKW, wygrał u nich Nawrocki, sprawa wyszła… to jakim, kurwa, cudem tak szybko potwierdzili „pomyłkę”? Wiedzieli, że jest wałek?",530,89,433,8,https://nitter.net/JerryZimowy/status/1930685577097289771#m
#nawrocki,TomaszUrbas,"Jun 6, 2025 · 4:00 AM UTC","Ciągnie swój do swego.
Nawrocki - prostytutki w Grand Hotelu.
Trump - pedofilia.",4,0,4,0,https://nitter.net/TomaszUrbas/status/1930837283411780095#m
#nawrocki,HubnerrMax,"Jun 5, 2025 · 6:33 PM UTC","Prezydent Elekt Karol Nawrocki, odpowiada hejterom którzy obrażali jego małą córeczkę Kasię, cieszącą się na scenie w wieczór wyborczy.

Moja córka jest słodka, jest mądra, jest po prostu sobą i taka sama była na scenie.
Niech serduszka, które stamtąd wysyłała, będą odpowiedzią.",495,15,474,6,https://nitter.net/HubnerrMax/status/1930694528781922612#m
#nawrocki,mercedesschlapp,"Jun 2, 2025 · 10:44 PM UTC","Zelensky needs the support of Poland, because over 3 million Ukrainians have migrated to Poland over the course of the war. And President-Elect Nawrocki wants to support these refugees while doing everything he can to end the war and find lasting peace in the region.",19,7,12,0,https://nitter.net/mercedesschlapp/status/1929670517642150047#m
#nawrocki,witek_wiko,"Jun 6, 2025 · 4:05 AM UTC","Może bardzo dużo... Musi tylko chcieć. Widzę, że Karol Nawrocki chce, więc może dużo.",0,0,0,0,https://nitter.net/witek_wiko/status/1930838517157953784#m
#nawrocki,anusiek73,"Jun 5, 2025 · 7:04 PM UTC","I jeszcze jedno! ☝️
Przeliczyłabym stosunek głosów nieważnych.
Trzaskowski : Nawrocki.
Prześwietliła dokładnie komisje zamknięte.
Jak tam policzone były głosy.
Bo może właśnie tam członkowie dostawiali ✖️, żeby unieważniać głosy na Rafała.",73,6,66,1,https://nitter.net/anusiek73/status/1930702293264949760#m
#nawrocki,TomaszFroelich,"Jun 5, 2025 · 7:05 PM UTC","Wenige Tage, nachdem @NawrockiKn zum neuen Präsidenten Polens gewählt wurde, droht Moritz Körner von der FDP bereits mit Sanktionen – nur, weil Nawrocki nicht in sein Weltbild passt. Wenn Warschau nicht gehorcht, sollen Gelder eingefroren werden. Gegen Orbáns Ungarn wird ähnlich vorgegangen. 
 
Das entspricht praktisch einem Sozialkreditsystem auf supranationaler Ebene. Die EU erpresst freie Völker für ihre ideologischen Zwecke.
 
Insbesondere in Gesellschaften, die lange Zeit unter sowjetischer Knute standen, weckt das böse Erinnerungen.
 
Politiker wie Moritz Körner haben keine Vorstellung davon, wie demütigend und arrogant ihre Worte und ihr ganzer Politikansatz in Ländern wie Polen, Ungarn oder der Slowakei wirken müssen, weil ihnen vollends die Kultursensibilität fehlt – und die Selbstreflexion!
 
Man muss sich das mal vor Augen führen:
 
Nicht in Polen werden Wahlergebnisse rückgängig gemacht, wenn das Ergebnis den Herrschenden nicht passt, wie etwa vor einigen Jahren bei der Ministerpräsidentenwahl in Thüringen der Fall, oder zuletzt in Rumänien.
 
Nicht in Polen gibt es eine gewaltbereite und in Teilen staatsnahe Antifa, die Oppositionelle einschüchtert, verprügelt oder deren Eigentum zerstört.
 
Nicht in Polen gibt es einen Inlandsgeheimdienst, der Patrioten grundlos kriminalisiert.
 
Nicht in Polen werden der Opposition zustehende Posten entsprechend demokratischer Gepflogenheiten aus Prinzip versagt – während die AfD seit ihrem erstmaligen Einzug in den Bundestag ein Posten im Bundestagspräsidium verwehrt wird. Im EU-Parlament übrigens das gleiche Spiel.
 
Nicht in Polen wird ein Abgeordneter der Regierungspartei mal eben zum obersten Verfassungsrichter ernannt, während hierzulande Stephan Harbarth von der CDU ein derartiger Karrieresprung gelungen ist.
 
Nicht in Polen versuchen Vertreter aller anderen Parteien die größte Oppositionspartei zu verbieten, sehr wohl aber in Deutschland.
 
Und im Gegensatz zu Deutschland wird der Präsident in Polen immer noch vom Volk gewählt.
 
Wer hat hier also ein Problem mit seiner Demokratie? Polen? Oder vielleicht doch eher Deutschland?
 
Es wäre besser, wenn sich Körner und Co. um die Missstände in unserem Land, Deutschland, kümmern würden, statt Nawrockis Polen, Orbans Ungarn oder Ficos Slowakei ständig arrogant zu belehren.
 
Denn diese neokolonialistische Attitüde kommt nicht nur im Ausland schlecht an, sondern sie schadet auch Deutschland.",60,19,40,1,https://nitter.net/TomaszFroelich/status/1930702603005894799#m
#nawrocki,DudekPL4,"Jun 5, 2025 · 5:04 PM UTC","Nawrocki mówi, że w Polsce, Polak powinien być gospodarzem w wywiadzie wPolsce24",50,21,28,1,https://nitter.net/DudekPL4/status/1930672147451511093#m
#nawrocki,Kujawiankaa,"Jun 5, 2025 · 7:21 PM UTC","Donald Tusk najgorszym  premierem od 1989 r. - powiedział prezydent elekt Karol Nawrocki.  

Trudno się nie zgodzić.",268,44,222,2,https://nitter.net/Kujawiankaa/status/1930706513863258566#m
#nawrocki,Avanti_1989,"Jun 5, 2025 · 10:28 AM UTC","Lechia Gdańsk (Stowarzyszenie Lwy Północy @LwyPolnocy):

""Za naszym pośrednictwem Prezydent Elekt Karol Nawrocki przekazuje całej kibicowskiej Polsce podziękowania za udzielone wsparcie podczas wyborów prezydenckich""",436,29,404,3,https://nitter.net/Avanti_1989/status/1930572481418481866#m
#nawrocki,m4ciejg,"Jun 5, 2025 · 8:09 PM UTC","W drugiej turze Nawrocki dostał o 124 tysiące głosów więcej, niż łączna liczba głosów 1 tury na Nawrockiego oraz Brauna, Mentzena, Stanowskiego, Maciaka, Bartoszewicza, Jakubiaka i Wocha ŁĄCZNIE powiększona o 4,3% wzrostu frekwencji.
#sprawdzamy",19,1,18,0,https://nitter.net/m4ciejg/status/1930718587800432723#m
#nawrocki,Ren4ta_H,"Jun 5, 2025 · 6:07 PM UTC","🇵🇱Ależ świetny ten wywiad z Karolem Nawrocki. Świetna również forma Prezydenta - elekta!
#Nawrocki2025",33,1,31,1,https://nitter.net/Ren4ta_H/status/1930687918999310672#m
#nawrocki,lenaris1969,"Jun 6, 2025 · 12:07 AM UTC","Ja też mam takie wrażenie!
Gdyby nie były sfałszowane, to Nawrocki miałby 70% poparcia 😅",9,2,7,0,https://nitter.net/lenaris1969/status/1930778432356430178#m
#nawrocki,NigdyWiecejPiS,"Jun 5, 2025 · 2:17 PM UTC","Zgłaszajcie wszelkie nieprawidłowości dotyczące wyborów na: protestwyborczy2025.pl/

Są silne podejrzenia, że zostały skręcone przez PiS.

Gdyby nie wałek z aplikacją Mateckiego, wyniki byłyby następujące:
Karol Nawrocki 9 853 459
Rafał Trzaskowski 10 386 173",233,37,189,7,https://nitter.net/NigdyWiecejPiS/status/1930630083527504341#m
#nawrocki,m4ciejg,"Jun 5, 2025 · 8:09 PM UTC","W drugiej turze Nawrocki dostał o 124 tysiące głosów więcej, niż łączna liczba głosów 1 tury na Nawrockiego oraz Brauna, Mentzena, Stanowskiego, Maciaka, Bartoszewicza, Jakubiaka i Wocha ŁĄCZNIE powiększona o 4,3% wzrostu frekwencji.
#sprawdzamy",19,1,18,0,https://nitter.net/m4ciejg/status/1930718587800432723#m
#nawrocki,Tomasz_Mi_,"Jun 6, 2025 · 4:04 AM UTC","Problemy to już ma, ale Nawrocki?
Wsadzili chłopa na minę fałszując  wybory?",0,0,0,0,https://nitter.net/Tomasz_Mi_/status/1930838279852609784#m
#nawrocki,KarolPopieramy,"Jun 5, 2025 · 7:03 PM UTC","🚨 Prezydent elekt Karol Nawrocki: 
„Paweł Szefernaker zostanie szefem mojej kancelarii.” 
Gratulacje! 💪🇵🇱",222,34,183,5,https://nitter.net/KarolPopieramy/status/1930701995280674882#m
#nawrocki,lis_tomasz,"Jun 5, 2025 · 12:53 PM UTC","Nawet jeśli Nawrocki rzeczywiście wygrał, to ujawnienie ich wałków pomoże demokratom za dwa lata. A więc tak czy owak warto.",779,273,500,6,https://nitter.net/lis_tomasz/status/1930608984517435557#m
#nawrocki,zeitonline,"Jun 4, 2025 · 2:51 PM UTC","Benannt nach einem Papst, früher aktiv in der Hooligan-Szene – und jetzt Polens Präsident. Was hat Karol Nawrocki vor? Ein paar Antworten darauf könnte sein Leben geben. trib.al/KcuWtLL",24,11,13,0,https://nitter.net/zeitonline/status/1930276174854320183#m
#nawrocki,NephillimDante,"Jun 5, 2025 · 3:08 PM UTC","Jeśli Karol Nawrocki wygrał uczciwie - nie widzę powodu, dla którego PiS miałby nie chcieć ponownego przeliczenia głosów.
#PrzeliczmyGłosy",966,210,742,14,https://nitter.net/NephillimDante/status/1930642979766579570#m
#nawrocki,CilComLFC,"Jun 2, 2025 · 5:04 PM UTC","BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki.

She considers his victory to be a “threat” to the stability of the European Union.

Sounds like good news to me! 😆",14421,4069,9769,583,https://nitter.net/CilComLFC/status/1929585012501893459#m
#nawrocki,ciahol,"Jun 5, 2025 · 11:42 AM UTC","Niech tylko 5 tys. komisji zrobi mini szwindel - po kilkadziesiąt głosów ""pomylonych"". I mamy te żyletki na korzyść pisiurskiego kandydata. A ściana wschodnia to potencjalne siedlisko takich komisji. Policzyć jeszcze raz tam, gdzie wygrał Nawrocki. I spr. głosy nieważne.",137,8,127,2,https://nitter.net/ciahol/status/1930590958506189237#m
#nawrocki,lenaris1969,"Jun 5, 2025 · 11:02 PM UTC","Ekipa Trzaskowskiego rozpoczyna bajkę o sfałszowanych wyborach. 
Mają  rację, gdyby nie były sfałszowane, to Karol Nawrocki miałby 70% poparcia 😅",33,8,25,0,https://nitter.net/lenaris1969/status/1930762055759380773#m
#nawrocki,kaszubka208727,"Jun 2, 2025 · 5:25 AM UTC","Dziękuję wszystkim, którzy zagłosowali na doktora @NawrockiKn 🤍❤️ Dzięki Wam wygrała Polska 🇵🇱 dr Karol Nawrocki Prezydentem Polski 🇵🇱 Pięknie brzmi! Wielkie gratulacje dla Pana Karola!",5,0,5,0,https://nitter.net/kaszubka208727/status/1929409054020886676#m
#nawrocki,Mraba559516,"Jun 5, 2025 · 2:42 PM UTC","Ci niedojebani debile piszą, Nawrocki bardzo pewny wygranej podczas wieczoru wyborczego. 
Kurwa mać, wasz Rafałek ogłosił się prezydentem a Gośkę mianował pierwszą damą jakbyście już zapomnieli.
🤭😁😁",148,12,132,4,https://nitter.net/Mraba559516/status/1930636242858758317#m
#nawrocki,kaszubka208727,"Jun 2, 2025 · 5:46 AM UTC",Karol Nawrocki Prezydentem Polski 🇵🇱,6,0,6,0,https://nitter.net/kaszubka208727/status/1929414319315317071#m
#nawrocki,MariaLe85219860,"Jun 5, 2025 · 6:45 PM UTC","Jarosław Kaczyński:
„Tej nocy, która przed nami, wygramy te wybory”

Karol Nawrocki:
„l my naprawdę wygramy w nocy te wybory. Wszyscy jutro rano budzimy się z naszym prezydentem Karolem Nawrockim”

Pamiętamy‼️
👇👇👇",34,2,32,0,https://nitter.net/MariaLe85219860/status/1930697614111965486#m
#nawrocki,GiertychRoman,"Jun 5, 2025 · 4:03 PM UTC","Podczas wieczoru wyborczego Karol Nawrocki pomimo dwóch niekorzystnych sondaży zrobionych u ludzi, którzy wychodzili z lokali, powiedział, że w nocy wygra. Prorok?",2836,1970,775,91,https://nitter.net/GiertychRoman/status/1930656812769870130#m
#nawrocki,HubnerrMax,"Jun 5, 2025 · 6:33 PM UTC","Prezydent Elekt Karol Nawrocki, odpowiada hejterom którzy obrażali jego małą córeczkę Kasię, cieszącą się na scenie w wieczór wyborczy.

Moja córka jest słodka, jest mądra, jest po prostu sobą i taka sama była na scenie.
Niech serduszka, które stamtąd wysyłała, będą odpowiedzią.",495,15,474,6,https://nitter.net/HubnerrMax/status/1930694528781922612#m
#nawrocki,JerryZimowy,"Jun 5, 2025 · 5:58 PM UTC","Podobno ci od przekrętu wyborczego z komisji w Krakowie przyznali się do „pomyłki”.

Tak się zastanawiam:
Skoro policzyli głosy, wysłali wszystko do PKW, wygrał u nich Nawrocki, sprawa wyszła… to jakim, kurwa, cudem tak szybko potwierdzili „pomyłkę”? Wiedzieli, że jest wałek?",530,89,433,8,https://nitter.net/JerryZimowy/status/1930685577097289771#m
#nawrocki,sebsol70,"Jun 5, 2025 · 4:49 PM UTC","Fałszerstwo? Powtórka liczenia?
A po co?
Pan Nawrocki to powinien być zatrzymany do dyspozycji prokuratury.
W końcu jest podejrzewany przez niezależne media o popełnienie szeregu przestępstw.
Na dołku jest jego miejsce.",75,23,52,0,https://nitter.net/sebsol70/status/1930668328437022909#m
#nawrocki,HubnerrMax,"Jun 5, 2025 · 5:27 PM UTC","Prezydent Elekt RP, Karol Nawrocki w wywiadzie dla wPolsce24:

1. Pierwsza wizyta zagraniczna - Waszyngton, USA.
2. Pierwsza inicjatywa ustawodawcza - Tak Dla CPK.",458,27,426,5,https://nitter.net/HubnerrMax/status/1930677942398431333#m
#nawrocki,GiertychRoman,"Jun 5, 2025 · 1:30 PM UTC","Wiecie po co kandydował Jakubiak, Stanowski i inny plankton? Aby dawać kandydatów do komisji wyborczych. W jednej komisji w Krakowie, gdzie przewodniczącym był gość od  Stanowskiego w drugiej turze Nawrocki dostał trzy razy więcej głosów niż w pierwszej, a Trzaskowskiemu nic nie wzrosło. Cuda!",3561,2196,1270,95,https://nitter.net/GiertychRoman/status/1930618229644198108#m
#nawrocki,kunter76,"Jun 5, 2025 · 5:18 PM UTC",Was chyba popierdoliło do reszty. To sztab Nawrockiego mógłby się domagać unieważnienia wyborów. Nawrocki wygrał pomimo waszych oszustw i łajdactw.,2,0,2,0,https://nitter.net/kunter76/status/1930675690447188263#m
#nawrocki,GiertychRoman,"Jun 5, 2025 · 4:03 PM UTC","Podczas wieczoru wyborczego Karol Nawrocki pomimo dwóch niekorzystnych sondaży zrobionych u ludzi, którzy wychodzili z lokali, powiedział, że w nocy wygra. Prorok?",2836,1970,775,91,https://nitter.net/GiertychRoman/status/1930656812769870130#m
#nawrocki,sitekmarzena25,"Jun 6, 2025 · 4:06 AM UTC","🤣🤣🤣 naprawdę,a skąd to wiedzą że się pomylili🤦🤦🤦. Byłeś w komisji? Albo nigdy nie byłeś albo z myśleniem u Ciebie kiepsko. No tak jest jeszcze jedna opcja najbardziej prawdopodobna ktoś płaci ci za destabilizację w tym kraju. UWAGA płatny troll‼️‼️‼️‼️",0,0,0,0,https://nitter.net/sitekmarzena25/status/1930838726411682181#m
#nawrocki,ObserwatorXY,"Jun 6, 2025 · 4:06 AM UTC","Ciekawostka. ""W II turze wyborów w komisji nr 9 w Strzelcach Opolskich Karol Nawrocki dostał 389 proc. więcej głosów niż w I turze.
W gminie Olesno w komisji nr 3 - 368 proc. więcej.
Z kolei w Kamiennej Górze na Dolnym Śląsku - 211 proc."".
opole.wyborcza.pl/opole/7,35…",0,0,0,0,https://nitter.net/ObserwatorXY/status/1930838723995771388#m
#nawrocki,Prawy_Seba,"Jun 6, 2025 · 4:06 AM UTC",W skrócie. Nawrocki wygrał!,1,1,0,0,https://nitter.net/Prawy_Seba/status/1930838693922697273#m
#nawrocki,speedy5_3,"Jun 5, 2025 · 6:30 PM UTC","Nawrocki podziękował ściekowi zaRublika!
Ma za co, 95% czasu antenowego o wspaniałym kandydacie wskazanym przez prezesa  i reszta czyli 5% hejtu na Trzaskowskiego. Pokazane wszystkie wystąpienia i wiece Karolka i 0 Rafała. 
Telewizja informacyjna!!!🤣🤣🤣",84,18,66,0,https://nitter.net/speedy5_3/status/1930693811262636177#m
#nawrocki,JerryZimowy,"Jun 5, 2025 · 5:58 PM UTC","Podobno ci od przekrętu wyborczego z komisji w Krakowie przyznali się do „pomyłki”.

Tak się zastanawiam:
Skoro policzyli głosy, wysłali wszystko do PKW, wygrał u nich Nawrocki, sprawa wyszła… to jakim, kurwa, cudem tak szybko potwierdzili „pomyłkę”? Wiedzieli, że jest wałek?",530,89,433,8,https://nitter.net/JerryZimowy/status/1930685577097289771#m
#nawrocki,TomaszUrbas,"Jun 6, 2025 · 4:00 AM UTC","Ciągnie swój do swego.
Nawrocki - prostytutki w Grand Hotelu.
Trump - pedofilia.",4,0,4,0,https://nitter.net/TomaszUrbas/status/1930837283411780095#m
#nawrocki,HubnerrMax,"Jun 5, 2025 · 6:33 PM UTC","Prezydent Elekt Karol Nawrocki, odpowiada hejterom którzy obrażali jego małą córeczkę Kasię, cieszącą się na scenie w wieczór wyborczy.

Moja córka jest słodka, jest mądra, jest po prostu sobą i taka sama była na scenie.
Niech serduszka, które stamtąd wysyłała, będą odpowiedzią.",495,15,474,6,https://nitter.net/HubnerrMax/status/1930694528781922612#m
#nawrocki,mercedesschlapp,"Jun 2, 2025 · 10:44 PM UTC","Zelensky needs the support of Poland, because over 3 million Ukrainians have migrated to Poland over the course of the war. And President-Elect Nawrocki wants to support these refugees while doing everything he can to end the war and find lasting peace in the region.",19,7,12,0,https://nitter.net/mercedesschlapp/status/1929670517642150047#m
#nawrocki,witek_wiko,"Jun 6, 2025 · 4:05 AM UTC","Może bardzo dużo... Musi tylko chcieć. Widzę, że Karol Nawrocki chce, więc może dużo.",0,0,0,0,https://nitter.net/witek_wiko/status/1930838517157953784#m
#nawrocki,anusiek73,"Jun 5, 2025 · 7:04 PM UTC","I jeszcze jedno! ☝️
Przeliczyłabym stosunek głosów nieważnych.
Trzaskowski : Nawrocki.
Prześwietliła dokładnie komisje zamknięte.
Jak tam policzone były głosy.
Bo może właśnie tam członkowie dostawiali ✖️, żeby unieważniać głosy na Rafała.",73,6,66,1,https://nitter.net/anusiek73/status/1930702293264949760#m
