id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
266,11mik4,Nie musisz byc specjalnie wyksztalcony zeby doczytac sobie kim dokladnie jest Nawrocki i jakie sa (nieistniejace) poglady. Wystarczy tylko chciec i sobie wyszukac na telefonie informacje o kandydatach.,0,0,0,0,"Jun 3, 2025 · 9:03 AM UTC",201,28,
267,cpt_davidov,Karol Nawrocki maczał palce w sprawie Manfrediego i Johnsona,7,275,30,312,"Jun 2, 2025 · 8:31 PM UTC",60,9,
268,DembinskaRoza,"Wyszła za mąż i nie widzi? Ma gdzieś starego człowieka oskubanego z mieszkania i pieniędzy. My musimy go utrzymywać z naszych podatków. Nawrocki zyskał, a nasza opieka społeczna i służba zdrowia, to jego wzbogacenie finansuje! Po za tym, pani od Skarbówki, on nie zapłacił podatku",0,0,0,0,"Jun 3, 2025 · 9:03 AM UTC",280,45,
269,Ad_Vitam44_,"« Ma Pologne, c’est une Pologne sans immigration illégale. Ce n’est pas de centres d’intégration que nous avons besoin, mais de centres de déportation pour ceux qui menacent notre sécurité. » Karol Nawrocki Nous devons faire la même chose en France, partout en Europe , et maintenant……….. 🤍",3,73,9,85,"Jun 3, 2025 · 5:17 AM UTC",290,48,
270,car_czarnowska,"Gratulacje Andrew Tate’a (@Cobratate) dla prezydenta elekta? Niech nie myśli, że Karol Nawrocki jest z jego bajki. Tate to jawny promotor toksycznej męskości, prostytucji, pogardy wobec kobiet i przemocyNiech weźmie przykład z pana @NawrockiKn i nauczy się prawdziwych wartości, który w wieku 21 lat założył rodzinę, adoptował syna swojej partnerki i jest oddanym, odpowiedzialnym opiekunem. Nawrocki to przykład osoby, która przeszła drogę od młodzieńczej brawury do dojrzałości. Taka męskość zasługuje na uznanie.🧑‍🧑‍🧒‍🧒",0,0,0,0,"Jun 3, 2025 · 9:03 AM UTC",522,72,
271,Iwantagua,"Dodanie zdjęcia kandydata? Fanatyzm do słuchanie się partii, czy kandydata nie ważne co - Nawrocki i jego afery.",0,0,0,0,"Jun 3, 2025 · 9:03 AM UTC",112,18,
272,TABochenski,Tusk zafundował Polakom najbardziej nieuczciwe wybory w historii. A Karol Nawrocki i tak wygrał.,5,292,26,323,"Jun 2, 2025 · 6:31 PM UTC",96,14,
273,J_Bardella,"Félicitations à Karol Nawrocki, qui remporte l'élection présidentielle en Pologne ! Le peuple polonais a parlé et son choix libre et démocratique doit être respecté, y compris par les dirigeants bruxellois qui espéraient ardemment sa défaite.",21,866,135,1022,"Jun 2, 2025 · 7:18 AM UTC",242,36,
274,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,399,6748,2694,9841,"Jun 2, 2025 · 5:04 PM UTC",274,43,
275,lis_tomasz,"W tzw wolnych mediach od świtu do północy brylowali oszuści, złodzieje i kłamcy. Oczywiście skorzystali z darmowej promocji. Bez tzw wolnych mediów Nawrocki by nie wygrał.",19,192,856,1067,"Jun 2, 2025 · 6:49 PM UTC",171,26,
276,BartoszScheuer,"Chciałbym zwrócić uwagę, że Nawrocki wygrał wybory, mimo iż ciągle trwa zamach stanu.",2,22,2,26,"Jun 3, 2025 · 7:47 AM UTC",85,13,
277,marek_byk953689,Dobrze piszesz tylko pewno nie rozumiesz że twoim prezydentem jest pan Andrzej Duda a pozaprzysiężeniu będzie Karol Nawrocki obecny prezydent elekt,0,0,0,0,"Jun 3, 2025 · 9:03 AM UTC",147,21,
278,MixeDKD,Linke und Mainstream Medien hassen dieses Bild #Nawrocki #Polen,0,5,1,6,"Jun 3, 2025 · 4:15 AM UTC",63,9,
279,JohnHann0404,The EU will be squirming at the new that Polish nationalist and anti globalist Karol Nawrocki won the presidential election in Poland. It’s a sign of which way Europe’s politics is moving and its AWAY from the EU #Poland #PolishElections #polish #karolnawrocki #Nawrocki #eu #antieu #nationalist,3,39,18,60,"Jun 2, 2025 · 3:46 PM UTC",295,46,
280,LakePoliticsYT,18-29 year old voters in Poland 2020: 🟧Rafał Trzaskowski: 63.7% 🟦Andrzej Duda: 36.3% 2025: 🟦Karol Nawrocki: 51.9% 🟧Rafał Trzaskowski: 48.1% 🟦31.2% swing towards the right. There is a global trend of younger voters towards Right-Wing Populist parties,51,280,30,361,"Jun 2, 2025 · 1:00 PM UTC",249,37,
281,hooliganscz1999,"02.06.2025Poland's new president - Karol Nawrocki, ex-Lechia Gdansk hooligan, click for more here: hooligans.cz/2025/06/02/karo…",110,332,122,564,"Jun 2, 2025 · 12:52 PM UTC",128,14,
282,SlaskMemes,"Było to ukrywane przez wszystkie strony (co tylko pokazuje hermetyczność naszych środowisk), ale skoro mamy już wyniki to można o tym powiedzieć głośno. Wiecie, że Karol Nawrocki był na okładce znanego i lubianego To my kibice, a jego historia była inspiracją dla twórców oprawy?",12,46,22,80,"Jun 2, 2025 · 11:00 AM UTC",279,44,
283,BabakEscob69909,In Polen hat der Demokrat Nawrocki gewonnen,0,0,0,0,"Jun 3, 2025 · 9:04 AM UTC",43,7,
284,TABochenski,Tusk zafundował Polakom najbardziej nieuczciwe wybory w historii. A Karol Nawrocki i tak wygrał.,5,293,26,324,"Jun 2, 2025 · 6:31 PM UTC",96,14,
285,tomalxbr,Le patriote Karol Nawrocki a BATTU le candidat macroniste et pro-UE et devient ainsi le nouveau président de la Pologne. La Pologne est sauvée.,50,1114,316,1480,"Jun 2, 2025 · 5:51 AM UTC",143,24,
286,jimbo87thebad,"No jasne, wasz rafałek nie miał namaszczenia prezesa? Odebraliście nawet subwencje pisowi, szczucie, kłamstwo a i tak wygrał Nawrocki. A jakie on ma doświadczenie, poza robieniem wałów na dużą forsę i bycia przegrywem. Nawet nie umie wymówić nazwy wafelka poprawnie ale zna języki",0,0,0,0,"Jun 3, 2025 · 9:04 AM UTC",280,43,
287,ArturStelmasiak,"Ta mapa robi wrażenie. Przewaga gmin, w których #Nawrocki wygrał jest miażdżąca. 🟥#Trzaskowski 🟦 #Nawrocki",1,32,8,41,"Jun 3, 2025 · 7:08 AM UTC",106,15,
288,oumajgad1,"Wasza logika: Nawrocki to bandzior, bo jakiś anonim tak powiedział. I to jest wasz dogmat. Nawrocki aby udowodnić, że nie jest bandziorem potrzebuje wyroku sądu. Zdradzę ci sekret. jest dosłownie na odwrót.",0,0,0,0,"Jun 3, 2025 · 9:04 AM UTC",206,32,
289,KarolRabenda,🤩W Sejmie: Karol Nawrocki Prezydentem Polski,1,31,2,34,"Jun 3, 2025 · 8:13 AM UTC",44,6,
290,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",370,10613,820,11803,"Jun 2, 2025 · 5:05 PM UTC",192,30,
291,RadioWNET,"„Karol Nawrocki nie będzie blokował inicjatyw rządu Donalda Tuska jeśli będą dobre dla Polski jak CPK, ale z jego pomocą na pewno uda się zahamować albo całkowicie zablokować szkodliwe projekty jak Zielony Ład i Pakt Migracyjny” – Mateusz Morawiecki, były premier Polski @MorawieckiM @WiktorSwietlik wnet.fm/2025/06/02/mateusz-m…",5,32,7,44,"Jun 3, 2025 · 7:38 AM UTC",329,45,
292,PsyGuy007,"Karol Nawrocki a déclaré : « Ma Pologne est une Pologne sans migrants illégaux. C'est une Pologne où, au lieu de centres d'intégration, il y a des centres de déportation pour ceux qui veulent détruire notre sécurité. » Êtes-vous d’accord avec lui ? A. OUI B. NON",71,1104,1050,2225,"Jun 2, 2025 · 2:32 PM UTC",262,47,
293,werahoesat,"rząd który przez 4 lata nie zrobi nic, bo przez 2 lata się tłumaczył że i tak Duda odrzuci, a przez następne 2, że i tak Nawrocki odrzuci, a na koniec się zerzygają na mieszkańców wsi czemu na nich nie głosują XDDDDDDD",2,86,2,90,"Jun 2, 2025 · 3:39 AM UTC",218,42,
294,RadioGenoa,Patriot Karol Nawrocki is new president of Poland. Poland is saved.,273,7381,959,8613,"Jun 2, 2025 · 5:04 AM UTC",67,11,
295,AdamMoczar,"Polish conservative walks across debate stage to his liberal opponent, places an LGBT flag on his podium and says “Here, here is your flag” This great patriot is Karol Nawrocki, elected president of Poland. 🥳",40,1100,130,1270,"Jun 2, 2025 · 6:49 PM UTC",208,35,
296,p0liniak,"Karol Nawrocki w swoim pierwszym orędziu zapowiedział całkowitą likwidację programu ERASMUS „Dość tych wycieczek na koszt podatnika, dość robienia z Polski Tajlandii Europy!” Brawo panie prezydencie!",48,534,221,803,"Jun 2, 2025 · 9:14 AM UTC",199,26,
297,45johnmac,Congratulations to Poland and good luck to Karol Nawrocki who will put polish people first.,0,7,0,7,"Jun 3, 2025 · 8:51 AM UTC",91,15,
298,VisethonorJuvat,Un grand hommage au président polonais Nawrocki pour défendre son pays et son peuple,0,0,0,0,"Jun 3, 2025 · 9:04 AM UTC",84,14,
299,TGtarnogorski,"Karol Nawrocki: Moja Polska to Polska bez nielegalnych migrantów. To Polska, w której zamiast ośrodków integracji są ośrodki deportacji dla tych, którzy chcą zniszczyć nasze bezpieczeństwo.",5,280,34,319,"Jun 2, 2025 · 3:10 PM UTC",189,26,
300,OmzRi,"NAWROCKI JEDNAK ODPOWIE ZA SWOJE NIKCZEMNE CZYNY Dysponujemy ekspertyzą prawną, z której jasno wynika, że prokuratura może dalej prowadzić sprawy dotyczące czynów, jakich dopuścił się w przeszłości Karol Nawrocki. Nie może mu jednak postawić zarzutów i przesłać do sądu aktu oskarżenia tak długo jak długo pełni funkcję prezydenta. Jedak natychmiast po zakończeniu jego kadencji, prokurator będzie mógł postawić Nawrockiego przed sądem. PRZERWANY BIEG PRZEDAWNIENIA Jest też bardzo dobra wiadomość. W związku z tym, że Karol Nawrocki dopuścił się czynów zabronionych przed wybraniem go na prezydenta - to przerwany zostaje bieg przedawnienia czynów, których się dopuścił. To oznacza, że nawet jeśli jego kadencja potrwa 10 lat to żadne z przestępstw, których się dopuścił nie ulegnie przedawnieniu. Chodzi tu przede wszystkim o sprawę wyłudzenia mieszkania od starszego mężczyzny oraz o rozpowszechnianie treści rasistowskich w trakcie kampanii. W obu tych sprawach stroną zawiadamiającą jest Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych. CZY MOŻNA NAWROCKIEGO POSTAWIĆ PRZED SĄDEM PRZED ZAPRZYSIĘŻENIEM? Można! Jednak tylko teoretycznie. Do zaprzysiężenia prezydenta elekta zostało 65 dni, a to za mało, by przeprowadzić śledztwo, przeprowadzić proces i rozpoznać apelację od wyroku, który zapadnie. Polski wymiar sprawiedliwości jest w rozsypce, po ""reformach"" Ziobry. Procesy karne trwają w tej chwili po 4 lata i to całkiem prostych sprawach. _____ Wspieraj nas. Ścigamy rasistów, homofobów, faszystów, ksenofobów. Bez żadnego wsparcia państwa, bez unijnych dotacji. Jedynym źródłem finansowania działań Ośrodka są dobrowolne darowizny naszych zwolenników. Wspieraj nas: PayPal i karta płatnicza: omzrik.pl/wesprzyj-nas zbiórka: zrzutka.pl/omzrik Dane do przelewu: nr konta 19 2490 0005 0000 4520 8435 8540 Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych Plac Dąbrowskiego 5 00-057 Warszawa tytuł : ""darowizna na działalność statutową"" IBAN : PL19249000050000452084358540 SWIFT: ALBPPLPW Uruchomiliśmy nasz profil na portalu Patronite, będziemy zobowiązani jeśli zdecydujecie się Państwo zostać naszymi patronami: patronite.pl/omzrik",27,434,633,1094,"Jun 2, 2025 · 5:51 PM UTC",2170,289,
301,Load newest,Brak treści,0,0,0,0,,11,2,
302,Krystko,"Diagnoza jest taka, że Nawrocki wygrał dzięki najmłodszej grupie wyborców. Nie są to ludzie kościółkowi, ani nieuki (większość ma maturę). A cały czas hulają po socialach dramatyczne teksty, odezwy tzw. autorytetów, że Nawrocki wygrał, bo pleban kazał a wino zamroczyło umysł.",0,0,0,0,"Jun 3, 2025 · 9:04 AM UTC",276,41,
303,dorianmiszcz,"Z Twojej perspektywy trochę słabo, że wygrał Nawrocki. Gdyby wygrał Trzaskowski, to PiS by się na bank rozpadł. Masz Morawieckiego, który się wściekał, że to nie on zostawił wystawiony do prezydentury, więc zabrałby czesc ludzi i założył nową partię. Cześć by przeszła pewnie +",0,0,0,0,"Jun 3, 2025 · 9:04 AM UTC",277,44,
304,ZaworskiAndrze1,Pierdolisz i nawet o tym nie wiesz,0,0,0,0,"Jun 3, 2025 · 9:04 AM UTC",34,7,
305,CentralneO,"Nikogo to nie obchodzi. Polacy boją się wojny, chcą zbrojeń i osobistego bezpieczeństwa. Także ekonomicznego. A nie 10 rok pierdół o LGBT. Trzaskowski ciągle mówił o równości, a Nawrocki o silnej Polsce. I jest, co jest.",0,1,0,1,"Jun 3, 2025 · 8:26 AM UTC",220,36,
306,LaurAv923,"Chodzi mi o to, że po wyjściu jednej sprawy, a przed wyjściem drugiej, mówiono tylko i wyłącznie o tym przez kilkanaście godzin. Nic innego, tylko Nawrocki i Nawrocki. Nie chodzi o ilość rzeczy która na niego wyszła, tylko intensywność mówienia o każdej z nich",0,0,0,0,"Jun 3, 2025 · 9:04 AM UTC",260,44,
307,1972tomek,"Karol Nawrocki w przeszłości się starał Żydom przypodobać, ale i tak im najwyraźniej podpadł. Żydowska gazeta właśnie ogłosiła, że jest… tak, rewizjonistą holokaustu. Tak więc droga do ekshumacji w Jedwabnem stoi otworem. timesofisrael.com/conservati…",1,35,6,42,"Jun 3, 2025 · 7:36 AM UTC",251,33,
308,CNEWS,"«Félicitations à la Pologne, vous avez choisi un gagnant !» : Donald Trump salue la victoire du nationaliste Karol Nawrocki à la présidence du pays cnews.fr/monde/2025-06-03/fe…",3,32,5,40,"Jun 3, 2025 · 7:16 AM UTC",177,26,
309,CyberRafiki,"Zdajesz sobie sprawę z tego, że Nawrocki był prawie niewybieralny i to że wygrał pokazuje jak słaby był Trzaskowski. Tylko tyle i aż tyle. Jakby zamiast Nawrockiego wystawili innego kandydata to myślę że skończyły by się 60-40. Rząd Tuska przez 1,5 roku nie zrobił nic i nie zrobi",0,0,0,0,"Jun 3, 2025 · 9:04 AM UTC",280,48,
310,WojPawelczyk,Fun fact: The new President of Poland Karol Nawrocki is a former boxer 🥊 Strong men create good times!,45,824,147,1016,"Jun 2, 2025 · 11:02 AM UTC",102,19,
311,Georg_Pazderski,"Der künftige Präsident Polens Karol Nawrocki: „Helfen wir anderen, aber kümmern wir uns zuerst um unsere eigenen Bürger. (…) Wenn ich Präsident werde, werde ich mich von einem einfachen, aber wichtigen Grundsatz leiten lassen: POLEN ZUERST .“ Wann haben Sie zuletzt ein solch klares Bekenntnis zum eigenen Volk und Land eines deutschen Politikers gehört",15,576,232,823,"Jun 2, 2025 · 2:46 PM UTC",353,54,
312,dannyconversano,"Nawrocki n'est pas euro-sceptique, il est ATLANTISTE, tout comme Simion en Roumanie, critiqué pour les mêmes fausses raisons. Vous collez l'étiquette ""pro-russe"" à tous les conservateurs d'Europe pour faire avancer votre calendrier gauchiste. Mélenchon, en France, est plus proche de la Russie que Nawrocki ne l'a jamais été. Vous êtes une MENTEUSE et une SALE GAUCHISTE.",1,13,1,15,"Jun 3, 2025 · 8:18 AM UTC",371,56,
313,elespanolcom,De portero de discoteca a presidente de Polonia: por qué Karol Nawrocki hará la vida imposible a la UE desde dentro dozz.es/ai49s2,0,0,0,0,"Jun 3, 2025 · 9:03 AM UTC",130,22,
314,Monika_TeoriaZ,"Nie wolno pisać, że Nawrocki jest prezydentem PiS. To jest prezydent PiS i Konfederacji. To ci ludzie upokorzyli Polskę i Polaków na arenie krajowej i międzynarodowej. I przestańmy się bawić w konwenanse!",5,93,4,102,"Jun 3, 2025 · 4:41 AM UTC",204,32,
315,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",370,10614,820,11804,"Jun 2, 2025 · 5:05 PM UTC",192,30,
316,RadioWNET,"„Wśród elit unijnych pojawiają się głosy, że Polska nie będzie otrzymywać pieniędzy przez to, że wybory wygrał Karol Nawrocki a nie Rafał Trzaskowski” – Jacek Saryusz-Wolski, były wiceprzewodniczący PE @JSaryuszWolski @skowronskiwnet piped.video/watch?v=0aOrchBm…",4,100,23,127,"Jun 3, 2025 · 6:27 AM UTC",263,32,
317,KazikK1811,"Panie Rafale, coś niedobrego z pana rozumem się dzieje. Pan Nawrocki już rozmawiał z panem Tuskiem (znają się lepiej niż się komukolwiek wydaje) i prezesowi na wszystko mówi NIE. Lepiej niech się pan o siebie martwi, bo niektórych będą wywozić za Ural. Poniżej straszna ciemnota.",0,0,0,0,"Jun 3, 2025 · 9:03 AM UTC",279,45,
318,lkwarzecha,"Pan prezydent Duda uważa, że pan Nawrocki może zmienić zdanie w sprawie członkostwa Ukrainy w NATO, gdy zostanie prezydentem. Pomijając proukraińską fiksację pana Dudy, taka zmiana byłaby ostentacyjnym wypięciem się na ok. 3,5 mln wyborców z prawej strony, którzy dali panu @NawrockiKn kredyt zaufania. businessinsider.com.pl/wiado…",1,39,57,97,"Jun 3, 2025 · 7:44 AM UTC",332,45,
319,SirRaVei,"Nawrocki nie będzie Prezydentem z nadania PISu. Jaro już to wie. To będzie prezydent całego obozu patriotycznego. Wg. mnie to będzie najlepszy Prezydent po 89. Ja, beton Pisu napiszę to: Tak właśnie trzeba dla Polski.",1,51,8,60,"Jun 2, 2025 · 10:24 PM UTC",217,35,
320,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,399,6749,2695,9843,"Jun 2, 2025 · 5:04 PM UTC",274,43,
321,soldatmoine_,"Karol Nawrocki, le nouveau président polonais, a déclaré célébrer exclusivement les fêtes catholiques à la tête du pays. Il va mettre un terme à la tradition des bougies de Hanouka qui était organisée au parlement et au palais présidentiel de Pologne.",1,8,5,14,"Jun 2, 2025 · 11:34 AM UTC",251,41,
322,monikaweitzel1,Dlaczego na karcie do głosowania Nawrocki był 1 ?,0,0,0,0,"Jun 3, 2025 · 9:04 AM UTC",49,9,
323,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",370,10614,820,11804,"Jun 2, 2025 · 5:05 PM UTC",192,30,
324,RadioGenoa,Patriot Karol Nawrocki is new president of Poland. Poland is saved.,273,7382,959,8614,"Jun 2, 2025 · 5:04 AM UTC",67,11,
325,annam221091,"Jesteś debilem. Czyli jak Marta Kaczyńska byłaby w ciąży to na USG wysłać trzeba Senyszyn? Nie Trzaskowski coś brał na wizji, więc to Nawrocki ma obowiązek oczyścić się z zarzutów. Nawet jeśli faktycznie był to snus to na zwykłej rozmowie o pracę taka osoba byłaby bez szans.",0,0,0,0,"Jun 3, 2025 · 9:04 AM UTC",275,47,
326,hooliganscz1999,"02.06.2025Poland's new president - Karol Nawrocki, ex-Lechia Gdansk hooligan, click for more here: hooligans.cz/2025/06/02/karo…",110,332,122,564,"Jun 2, 2025 · 12:52 PM UTC",128,14,
327,SlaskMemes,"Było to ukrywane przez wszystkie strony (co tylko pokazuje hermetyczność naszych środowisk), ale skoro mamy już wyniki to można o tym powiedzieć głośno. Wiecie, że Karol Nawrocki był na okładce znanego i lubianego To my kibice, a jego historia była inspiracją dla twórców oprawy?",12,46,22,80,"Jun 2, 2025 · 11:00 AM UTC",279,44,
328,BabakEscob69909,In Polen hat der Demokrat Nawrocki gewonnen,0,0,0,0,"Jun 3, 2025 · 9:04 AM UTC",43,7,
329,TABochenski,Tusk zafundował Polakom najbardziej nieuczciwe wybory w historii. A Karol Nawrocki i tak wygrał.,5,293,26,324,"Jun 2, 2025 · 6:31 PM UTC",96,14,
330,tomalxbr,Le patriote Karol Nawrocki a BATTU le candidat macroniste et pro-UE et devient ainsi le nouveau président de la Pologne. La Pologne est sauvée.,50,1114,316,1480,"Jun 2, 2025 · 5:51 AM UTC",143,24,
331,jimbo87thebad,"No jasne, wasz rafałek nie miał namaszczenia prezesa? Odebraliście nawet subwencje pisowi, szczucie, kłamstwo a i tak wygrał Nawrocki. A jakie on ma doświadczenie, poza robieniem wałów na dużą forsę i bycia przegrywem. Nawet nie umie wymówić nazwy wafelka poprawnie ale zna języki",0,0,0,0,"Jun 3, 2025 · 9:04 AM UTC",280,43,
332,ArturStelmasiak,"Ta mapa robi wrażenie. Przewaga gmin, w których #Nawrocki wygrał jest miażdżąca. 🟥#Trzaskowski 🟦 #Nawrocki",1,32,8,41,"Jun 3, 2025 · 7:08 AM UTC",106,15,
333,oumajgad1,"Wasza logika: Nawrocki to bandzior, bo jakiś anonim tak powiedział. I to jest wasz dogmat. Nawrocki aby udowodnić, że nie jest bandziorem potrzebuje wyroku sądu. Zdradzę ci sekret. jest dosłownie na odwrót.",0,0,0,0,"Jun 3, 2025 · 9:04 AM UTC",206,32,
334,KarolRabenda,🤩W Sejmie: Karol Nawrocki Prezydentem Polski,1,31,2,34,"Jun 3, 2025 · 8:13 AM UTC",44,6,
335,Load newest,Brak treści,0,0,0,0,,11,2,
336,RadioWNET,"„Karol Nawrocki nie będzie blokował inicjatyw rządu Donalda Tuska jeśli będą dobre dla Polski jak CPK, ale z jego pomocą na pewno uda się zahamować albo całkowicie zablokować szkodliwe projekty jak Zielony Ład i Pakt Migracyjny” – Mateusz Morawiecki, były premier Polski @MorawieckiM @WiktorSwietlik wnet.fm/2025/06/02/mateusz-m…",5,32,7,44,"Jun 3, 2025 · 7:38 AM UTC",329,45,
337,PsyGuy007,"Karol Nawrocki a déclaré : « Ma Pologne est une Pologne sans migrants illégaux. C'est une Pologne où, au lieu de centres d'intégration, il y a des centres de déportation pour ceux qui veulent détruire notre sécurité. » Êtes-vous d’accord avec lui ? A. OUI B. NON",71,1104,1050,2225,"Jun 2, 2025 · 2:32 PM UTC",262,47,
338,werahoesat,"rząd który przez 4 lata nie zrobi nic, bo przez 2 lata się tłumaczył że i tak Duda odrzuci, a przez następne 2, że i tak Nawrocki odrzuci, a na koniec się zerzygają na mieszkańców wsi czemu na nich nie głosują XDDDDDDD",2,86,2,90,"Jun 2, 2025 · 3:39 AM UTC",218,42,
339,RadioGenoa,Patriot Karol Nawrocki is new president of Poland. Poland is saved.,273,7382,959,8614,"Jun 2, 2025 · 5:04 AM UTC",67,11,
340,AdamMoczar,"Polish conservative walks across debate stage to his liberal opponent, places an LGBT flag on his podium and says “Here, here is your flag” This great patriot is Karol Nawrocki, elected president of Poland. 🥳",40,1100,130,1270,"Jun 2, 2025 · 6:49 PM UTC",208,35,
341,p0liniak,"Karol Nawrocki w swoim pierwszym orędziu zapowiedział całkowitą likwidację programu ERASMUS „Dość tych wycieczek na koszt podatnika, dość robienia z Polski Tajlandii Europy!” Brawo panie prezydencie!",48,534,221,803,"Jun 2, 2025 · 9:14 AM UTC",199,26,
342,45johnmac,Congratulations to Poland and good luck to Karol Nawrocki who will put polish people first.,0,7,0,7,"Jun 3, 2025 · 8:51 AM UTC",91,15,
343,VisethonorJuvat,Un grand hommage au président polonais Nawrocki pour défendre son pays et son peuple,0,0,0,0,"Jun 3, 2025 · 9:04 AM UTC",84,14,
344,TGtarnogorski,"Karol Nawrocki: Moja Polska to Polska bez nielegalnych migrantów. To Polska, w której zamiast ośrodków integracji są ośrodki deportacji dla tych, którzy chcą zniszczyć nasze bezpieczeństwo.",5,280,34,319,"Jun 2, 2025 · 3:10 PM UTC",189,26,
345,OmzRi,"NAWROCKI JEDNAK ODPOWIE ZA SWOJE NIKCZEMNE CZYNY Dysponujemy ekspertyzą prawną, z której jasno wynika, że prokuratura może dalej prowadzić sprawy dotyczące czynów, jakich dopuścił się w przeszłości Karol Nawrocki. Nie może mu jednak postawić zarzutów i przesłać do sądu aktu oskarżenia tak długo jak długo pełni funkcję prezydenta. Jedak natychmiast po zakończeniu jego kadencji, prokurator będzie mógł postawić Nawrockiego przed sądem. PRZERWANY BIEG PRZEDAWNIENIA Jest też bardzo dobra wiadomość. W związku z tym, że Karol Nawrocki dopuścił się czynów zabronionych przed wybraniem go na prezydenta - to przerwany zostaje bieg przedawnienia czynów, których się dopuścił. To oznacza, że nawet jeśli jego kadencja potrwa 10 lat to żadne z przestępstw, których się dopuścił nie ulegnie przedawnieniu. Chodzi tu przede wszystkim o sprawę wyłudzenia mieszkania od starszego mężczyzny oraz o rozpowszechnianie treści rasistowskich w trakcie kampanii. W obu tych sprawach stroną zawiadamiającą jest Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych. CZY MOŻNA NAWROCKIEGO POSTAWIĆ PRZED SĄDEM PRZED ZAPRZYSIĘŻENIEM? Można! Jednak tylko teoretycznie. Do zaprzysiężenia prezydenta elekta zostało 65 dni, a to za mało, by przeprowadzić śledztwo, przeprowadzić proces i rozpoznać apelację od wyroku, który zapadnie. Polski wymiar sprawiedliwości jest w rozsypce, po ""reformach"" Ziobry. Procesy karne trwają w tej chwili po 4 lata i to całkiem prostych sprawach. _____ Wspieraj nas. Ścigamy rasistów, homofobów, faszystów, ksenofobów. Bez żadnego wsparcia państwa, bez unijnych dotacji. Jedynym źródłem finansowania działań Ośrodka są dobrowolne darowizny naszych zwolenników. Wspieraj nas: PayPal i karta płatnicza: omzrik.pl/wesprzyj-nas zbiórka: zrzutka.pl/omzrik Dane do przelewu: nr konta 19 2490 0005 0000 4520 8435 8540 Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych Plac Dąbrowskiego 5 00-057 Warszawa tytuł : ""darowizna na działalność statutową"" IBAN : PL19249000050000452084358540 SWIFT: ALBPPLPW Uruchomiliśmy nasz profil na portalu Patronite, będziemy zobowiązani jeśli zdecydujecie się Państwo zostać naszymi patronami: patronite.pl/omzrik",27,434,633,1094,"Jun 2, 2025 · 5:51 PM UTC",2170,289,
346,Krystko,"Diagnoza jest taka, że Nawrocki wygrał dzięki najmłodszej grupie wyborców. Nie są to ludzie kościółkowi, ani nieuki (większość ma maturę). A cały czas hulają po socialach dramatyczne teksty, odezwy tzw. autorytetów, że Nawrocki wygrał, bo pleban kazał a wino zamroczyło umysł.",0,0,0,0,"Jun 3, 2025 · 9:04 AM UTC",276,41,
347,dorianmiszcz,"Z Twojej perspektywy trochę słabo, że wygrał Nawrocki. Gdyby wygrał Trzaskowski, to PiS by się na bank rozpadł. Masz Morawieckiego, który się wściekał, że to nie on zostawił wystawiony do prezydentury, więc zabrałby czesc ludzi i założył nową partię. Cześć by przeszła pewnie +",0,0,0,0,"Jun 3, 2025 · 9:04 AM UTC",277,44,
348,ZaworskiAndrze1,Pierdolisz i nawet o tym nie wiesz,0,0,0,0,"Jun 3, 2025 · 9:04 AM UTC",34,7,
349,CentralneO,"Nikogo to nie obchodzi. Polacy boją się wojny, chcą zbrojeń i osobistego bezpieczeństwa. Także ekonomicznego. A nie 10 rok pierdół o LGBT. Trzaskowski ciągle mówił o równości, a Nawrocki o silnej Polsce. I jest, co jest.",0,1,0,1,"Jun 3, 2025 · 8:26 AM UTC",220,36,
350,LaurAv923,"Chodzi mi o to, że po wyjściu jednej sprawy, a przed wyjściem drugiej, mówiono tylko i wyłącznie o tym przez kilkanaście godzin. Nic innego, tylko Nawrocki i Nawrocki. Nie chodzi o ilość rzeczy która na niego wyszła, tylko intensywność mówienia o każdej z nich",0,0,0,0,"Jun 3, 2025 · 9:04 AM UTC",260,44,
