id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
169,Lukasz_Bonzel,Do tej pory Prezydent Karol Nawrocki nie otrzymał gratulacji od,21,989,88,1098,"Jun 2, 2025 · 3:21 PM UTC",63,10,
170,VicensBern81442,"y su seguridad, así como los lazos comerciales. Nawrocki, respaldado por el partido Ley y Justicia (PiS), se ha impuesto en la segunda vuelta de las presidenciales con cerca del 50,9 por ciento de las papeletas, derrotando así al candidato globlista de la gubernamental Coalición",0,0,0,0,"Jun 3, 2025 · 8:02 AM UTC",279,45,
171,Load newest,Brak treści,0,0,0,0,,11,2,
172,2410173c7522407,"Ile kasy poszło bokiem? Ile zaświadczeń krążyło jak karty lojalnościowe? I skoro mimo tego Nawrocki wygrał, to może naprawdę miał nie 51%, a 60%. Tylko wtedy trzeba by uznać, że Polska powiedziała NIE całemu ich porządkowi. A tego już by nie przełknęli. Więc — cicho sza.",0,4,0,4,"Jun 3, 2025 · 7:05 AM UTC",271,46,
173,Bajkonuur,To nie chodzi o wstyd. To chodzi o nasz komfort życia. Nawrocki nie może być prezydentem bo autorytarysta które swoje autorytarne metody z IPN chce przeszczepiać na grunt sprawowania władzy.,0,0,0,0,"Jun 3, 2025 · 8:02 AM UTC",190,30,
174,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",359,10364,785,11508,"Jun 2, 2025 · 5:05 PM UTC",192,30,
175,mxniee6,2 strony to hujnia nawrocki z innej partji a rafał chce wpuszczac imifgrantów i ma zajebiste inwestycje,0,0,0,0,"Jun 3, 2025 · 8:02 AM UTC",103,17,
176,lereveildatlas,"FLASH : La Pologne va désormais se retirer du pacte migratoire de l'UE suite à l'élection du nouveau président nationaliste Karol Nawrocki. C'était le fer de lance de sa campagne. Cette élection marque un tournant eurosceptique majeur, suscitant des inquiétudes sur l'unité de l'UE.",3,135,4,142,"Jun 2, 2025 · 5:57 PM UTC",282,44,
177,mdzik12,🤣🤣🤣 Karol Nawrocki Prezydentem Polski Polska uratowana,0,2,0,2,"Jun 2, 2025 · 12:31 PM UTC",54,7,
178,GiertychRoman,"Problemem nie jest to, że Nawrocki będzie pisowców ułaskawiał. Bo może to robić dopiero po prawomocnym skazaniu. A te przy obecnym tempie wymiaru sprawiedliwości zapadną już po zakończeniu drugiej kadencji Prezydenta Tuska lub Sikorskiego. Czyli ok. za 15 lat.",23,178,716,917,"Jun 2, 2025 · 8:45 PM UTC",260,39,
179,Tomasz5ek,"""Polska pękła"", ""Polska może przestać wspierać Kijów"" - cieszą się media Kremla po zwycięstwie @NawrockiKn Putinowska agencja TASS obszernie nagłaśnia antyukraińską postawę Nawrockiego. I przypomina, że Rosja wciąż walczy z Ukraińską Powstańczą Armią, podobnie jak Nawrocki.",5,175,24,204,"Jun 3, 2025 · 5:30 AM UTC",274,36,
180,Monika_TeoriaZ,"Nie wolno pisać, że Nawrocki jest prezydentem PiS. To jest prezydent PiS i Konfederacji. To ci ludzie upokorzyli Polskę i Polaków na arenie krajowej i międzynarodowej. I przestańmy się bawić w konwenanse!",5,81,4,90,"Jun 3, 2025 · 4:41 AM UTC",204,32,
181,DzierwaJacek,"Su breve resumen de las elecciones en Polonia debería haber mencionado que el Sr. Nawrocki ganó a pesar de la intensa propaganda en su contra en prácticamente todos los medios occidentales, incluyendo España. ¡Un resultado notable!",0,0,0,0,"Jun 2, 2025 · 5:59 PM UTC",231,36,
182,MSzuldrzynski,"Przez pół roku łgali, ze Tusk z Unią unieważnią wybory, jak wygra wybory Nawrocki. Nawrocki wygrał, Tusk i von der Leyen uznali wynik, więc muszą wymyślać kolejny poziom kłamstw. Żadnej godności",2,104,90,196,"Jun 2, 2025 · 8:00 PM UTC",194,31,
183,PrawusKris2005,Czemu PO nie odlicza już do końca prezydentury Andrzeja Dudy? Jeszcze będą tęsknić za tym Prezydentem gdy 6 sierpnia do Pałacu wkroczy Karol Nawrocki,0,0,0,0,"Jun 3, 2025 · 8:02 AM UTC",149,24,
184,LDuki87863,"I jakoś Nawrocki nie przyszedł do profesora, żeby wyjaśnić np. kwestie związane z jego zarządzaniem w IPN.",0,0,0,0,"Jun 3, 2025 · 8:02 AM UTC",106,17,
185,albertwojcikpl,"Seria wyborów i długich kampanii za nami. Nieważne kto kogo popierał. Premierem rządu jest D. Tusk, a prezydentem K. Nawrocki. Wszyscy, którym zależy na rozwoju Polski , powinni teraz wymagać dobrej, profesjonalnej współpracy obu stron, pomimo dzielących różnic. Mamy prawo oczekiwać od polityków dojrzałości, odpowiedzialności za kraj i wspólnego dowożenia niezbędnych rezultatów, szczególnie w czasach, które rzucają przed nami tyle wyzwań. Najgorsze co może nam się przytrafić to dwa i pół roku marnowania potencjału naszego państwa w imię destrukcyjnego show dla żelaznych elektoratów i partyjnych interesów. #Wybory2025",3,24,76,103,"Jun 2, 2025 · 7:47 AM UTC",624,87,
186,eduardomenoni,"| El presidente electo de Polonia, Karol Nawrocki, dice: “Mi Polonia es una Polonia sin inmigrantes ilegales. Es una Polonia donde en lugar de centros de integración hay centros de deportación para aquellos que quieren destruir nuestra seguridad”.",64,2665,135,2864,"Jun 2, 2025 · 12:48 AM UTC",247,38,
187,academic_la,"The new Polish President is a raging antisemite. Karol Nawrocki said that he would fight “all the disgusting attacks” on Poland by Holocaust scholars, and has previously promised to end the tradition of lighting Hanukkah candles in the presidential palace. In addition, Nawrocki has not agreed to calls for exhumations in Jedwabne, the site of a 1941 massacre where Polish civilians killed hundreds of Jews. Despite the Institute of National Remembrance’s own findings confirming Polish involvement, the refusal to exhume aligns with nationalist efforts to limit acknowledgment of Polish crimes. Nawrocki’s ties to the Law and Justice party and his courting of far-right voters who express antisemitic views have further fueled controversy. He has close ties with Grzegorz Braun, a far-right Polish politician and activist known for his nationalist and often controversial views. He’s been a vocal critic of what he calls the “Judaization” of Poland and frequently employs antisemitic rhetoric. His party has promoted “LGBT-free zones” in several regions, which Nawrocki’s allies have supported or not condemned. They have also blocked legal recognition of same-sex couples and opposed anti-discrimination measures based on sexual orientation. Finally, he has long been pro-Putin and anti-Ukraine and is an EU skeptic. This is another sign of the rise of an illiberal, dangerous, and pro-Russian fascist right in Europe. Nawrocki is dangerous for Jews and everyone else. Aside from Putin, of course.",19,81,45,145,"Jun 2, 2025 · 10:08 PM UTC",1499,228,
188,jkardanowski,"Karol Nawrocki został Prezydentem. Cieszę się i serdecznie gratuluję. Podobnie jak 5 lat temu o wyborze zadecydowało poparcie wsi i rolników. Dziękuję wszystkim, którzy mnie posłuchali. Prezydent Nawrocki to patriota. Odważny i odporny . Wierzę, że się na nim nie zawiedziemy.",1,186,14,201,"Jun 2, 2025 · 5:01 PM UTC",276,41,
189,eduardomenoni,"| #ULTIMAHORA: Giorgia Meloni, Primera Ministra de Italia, Felicita a Karol Nawrocki, por su triunfo como Presidente electo de Polonia: “Mis mejores deseos para su mandato al frente de una nación con la que compartimos valores comunes y una amistad histórica”.",2,330,2,334,"Jun 2, 2025 · 10:02 PM UTC",260,41,
190,zsilnych,W nos wciąga Tusk. Nawrocki zażywa snus.,0,0,0,0,"Jun 3, 2025 · 8:03 AM UTC",40,7,
191,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,388,6527,2581,9496,"Jun 2, 2025 · 5:04 PM UTC",274,43,
192,Rozmowa_RMF,"@NawrockiKn urwie się ze smyczy @OficjalnyJK, gdy upadnie rząd @donaldtusk. Gdy Nawrocki uzna, że prezes już nie jest mu potrzebny, PJK zostanie pożegnany w sposób, jakiego nie doświadczył. Już mu współczuję tego pożegnania - prof. Antoni Dudek w Popołudniowej #RozmowaRMF",19,43,264,326,"Jun 2, 2025 · 5:49 PM UTC",272,40,
193,bennyjohnson,BREAKING: Trump-backed right-winger Karol Nawrocki secures victory in Polish presidential election.,23,1200,192,1415,"Jun 2, 2025 · 12:41 PM UTC",99,11,
194,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",359,10364,785,11508,"Jun 2, 2025 · 5:05 PM UTC",192,30,
195,cpt_davidov,Karol Nawrocki maczał palce w sprawie Manfrediego i Johnsona,7,223,29,259,"Jun 2, 2025 · 8:31 PM UTC",60,9,
196,LakePoliticsYT,18-29 year old voters in Poland 2020: 🟧Rafał Trzaskowski: 63.7% 🟦Andrzej Duda: 36.3% 2025: 🟦Karol Nawrocki: 51.9% 🟧Rafał Trzaskowski: 48.1% 🟦31.2% swing towards the right. There is a global trend of younger voters towards Right-Wing Populist parties,48,266,29,343,"Jun 2, 2025 · 1:00 PM UTC",249,37,
197,GiertychRoman,"Problemem nie jest to, że Nawrocki będzie pisowców ułaskawiał. Bo może to robić dopiero po prawomocnym skazaniu. A te przy obecnym tempie wymiaru sprawiedliwości zapadną już po zakończeniu drugiej kadencji Prezydenta Tuska lub Sikorskiego. Czyli ok. za 15 lat.",23,178,716,917,"Jun 2, 2025 · 8:45 PM UTC",260,39,
198,Georg_Pazderski,"Der polnische Präsident Karol Nawrocki gibt die Richtung vor: „Mein Polen ist ein Polen ohne illegale Einwanderer. Es ist ein Polen, in dem es statt Integrationszentren Abschiebezentren für diejenigen gibt, die unsere Sicherheit zerstören wollen.“",14,529,89,632,"Jun 2, 2025 · 7:56 PM UTC",247,35,
199,RafaelFontana,"O presidente eleito da Polônia, Karol Nawrocki, aliado de Trump, se comprometeu a deportar os imigrantes ilegais do país. A população o apoiou. Os poloneses avaliam que as deportações trarão mais segurança às cidades.",27,1732,35,1794,"Jun 2, 2025 · 1:40 PM UTC",217,34,
200,ola29542806,Nie wierze XDD Ale to trzeba być niestabilnym #Wybory2025 #Nawrocki,0,0,0,0,"Jun 3, 2025 · 8:02 AM UTC",67,10,
201,KorolukM,"Nawrocki ma charyzmę mojej szczotki do toalety, co - jeśli go wystawią - niesie za sobą dwie wiadomości. Dobrą: przegra w drugiej turze do wiwatu. Złą: spora część prawaków zagłosuje w pierwszej turze na Mentzena zamiast na niego, więc Konfederacja może się umocnić.",10,44,151,205,"Nov 22, 2024 · 11:33 AM UTC",266,43,
202,pfigueiredo08,"Apesar de toda parcialidade do judiciário, da influência globalista (com direito a dinheiro de Soros, Clinton e Obama), da perseguição política que chegou a botar até padre na cadeia, o candidato da direita Nawrocki foi eleito presidente da Polônia com 50.9% dos votos. É uma das eleições mais importantes da Europa pois é o país no limite do continente, extremamente religioso e fiel da balança da EU. Falarei mais amanhã!",14,1711,117,1842,"Jun 2, 2025 · 1:05 PM UTC",423,70,
203,Load newest,Brak treści,0,0,0,0,,11,2,
204,nikitheblogger,"Bombe: In Polen wird der rechte Kandidat Nawrocki neuer Präsident! Er ist gegen die Unterstützung der Ukraine, gegen Massenmigration, für die traditionelle Familie, pro Trump und von der Leyen hat Angst vor ihm! Ist das geil oder ist das geil?",6,263,125,394,"Jun 2, 2025 · 10:12 AM UTC",243,40,
205,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,388,6528,2581,9497,"Jun 2, 2025 · 5:04 PM UTC",274,43,
206,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",359,10365,785,11509,"Jun 2, 2025 · 5:05 PM UTC",192,30,
207,summermoonslar,"jedynym argumentem niektórych było, że Trzaskowski wpuści migrantów do Polski i będziecie źle. A wiecie co pewnie zrobi Nawrocki? Sam ich wpuści nawet nie będziecie o tym wiedzieć kiedy to się stanie i zrobi wiele jeszcze innych pojebanych rzeczy i będzie płacz i ryk XD",8,216,144,368,"Jun 2, 2025 · 10:21 AM UTC",270,45,
208,CilComLFC,"Poland’s new President Karol Nawrocki: - Described as patriotic, pro-Christian and supportive of Donald Trump. - Opposes abortion and same-sex marriage. - Opposes the sexualization of children by LGBT groups. - Plans to build Deportation Centres. Poland has been SAVED!",22,752,117,891,"Jun 2, 2025 · 7:48 PM UTC",269,40,
209,geertwilderspvv,"President-elect #Nawrocki said earlier: “Let’s help others, but let’s take care of our own citizens first,” “If I become president, I will be guided by a simple but important principle: Poland first, Poles first.” Congratulations Poland, with this patriotic President!",46,1995,265,2306,"Jun 2, 2025 · 10:40 AM UTC",268,40,
210,Lukasz_Bonzel,Do tej pory Prezydent Karol Nawrocki nie otrzymał gratulacji od,21,989,88,1098,"Jun 2, 2025 · 3:21 PM UTC",63,10,
211,VicensBern81442,"y su seguridad, así como los lazos comerciales. Nawrocki, respaldado por el partido Ley y Justicia (PiS), se ha impuesto en la segunda vuelta de las presidenciales con cerca del 50,9 por ciento de las papeletas, derrotando así al candidato globlista de la gubernamental Coalición",0,0,0,0,"Jun 3, 2025 · 8:02 AM UTC",279,45,
212,2410173c7522407,"Ile kasy poszło bokiem? Ile zaświadczeń krążyło jak karty lojalnościowe? I skoro mimo tego Nawrocki wygrał, to może naprawdę miał nie 51%, a 60%. Tylko wtedy trzeba by uznać, że Polska powiedziała NIE całemu ich porządkowi. A tego już by nie przełknęli. Więc — cicho sza.",0,4,0,4,"Jun 3, 2025 · 7:05 AM UTC",271,46,
213,Bajkonuur,To nie chodzi o wstyd. To chodzi o nasz komfort życia. Nawrocki nie może być prezydentem bo autorytarysta które swoje autorytarne metody z IPN chce przeszczepiać na grunt sprawowania władzy.,0,0,0,0,"Jun 3, 2025 · 8:02 AM UTC",190,30,
214,mxniee6,2 strony to hujnia nawrocki z innej partji a rafał chce wpuszczac imifgrantów i ma zajebiste inwestycje,0,0,0,0,"Jun 3, 2025 · 8:02 AM UTC",103,17,
215,lereveildatlas,"FLASH : La Pologne va désormais se retirer du pacte migratoire de l'UE suite à l'élection du nouveau président nationaliste Karol Nawrocki. C'était le fer de lance de sa campagne. Cette élection marque un tournant eurosceptique majeur, suscitant des inquiétudes sur l'unité de l'UE.",3,135,4,142,"Jun 2, 2025 · 5:57 PM UTC",282,44,
216,mdzik12,🤣🤣🤣 Karol Nawrocki Prezydentem Polski Polska uratowana,0,2,0,2,"Jun 2, 2025 · 12:31 PM UTC",54,7,
217,GiertychRoman,"Problemem nie jest to, że Nawrocki będzie pisowców ułaskawiał. Bo może to robić dopiero po prawomocnym skazaniu. A te przy obecnym tempie wymiaru sprawiedliwości zapadną już po zakończeniu drugiej kadencji Prezydenta Tuska lub Sikorskiego. Czyli ok. za 15 lat.",23,178,716,917,"Jun 2, 2025 · 8:45 PM UTC",260,39,
218,Tomasz5ek,"""Polska pękła"", ""Polska może przestać wspierać Kijów"" - cieszą się media Kremla po zwycięstwie @NawrockiKn Putinowska agencja TASS obszernie nagłaśnia antyukraińską postawę Nawrockiego. I przypomina, że Rosja wciąż walczy z Ukraińską Powstańczą Armią, podobnie jak Nawrocki.",5,175,24,204,"Jun 3, 2025 · 5:30 AM UTC",274,36,
219,Monika_TeoriaZ,"Nie wolno pisać, że Nawrocki jest prezydentem PiS. To jest prezydent PiS i Konfederacji. To ci ludzie upokorzyli Polskę i Polaków na arenie krajowej i międzynarodowej. I przestańmy się bawić w konwenanse!",5,81,4,90,"Jun 3, 2025 · 4:41 AM UTC",204,32,
220,TGtarnogorski,"Karol Nawrocki: Moja Polska to Polska bez nielegalnych migrantów. To Polska, w której zamiast ośrodków integracji są ośrodki deportacji dla tych, którzy chcą zniszczyć nasze bezpieczeństwo.",5,272,33,310,"Jun 2, 2025 · 3:10 PM UTC",189,26,
221,Cenckiewicz,"Pan Prezydent elekt dr Karol Nawrocki @NawrockiKn bez śladu zmęczenia, za to ja odpocząć muszę po tej kampanii :)",4,101,40,145,"Jun 3, 2025 · 7:48 AM UTC",113,19,
222,savvania,"przecież już nie przyjmiemy imigrantów bo wygrał nawrocki, o co ci chodzi",0,0,0,0,"Jun 3, 2025 · 8:03 AM UTC",73,12,
223,WojPawelczyk,"BREAKING: President Trump on Karol Nawrocki's presidential win: ""Congratulations Poland, you picked a WINNER!""",3,96,8,107,"Jun 3, 2025 · 4:49 AM UTC",110,14,
224,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,388,6528,2582,9498,"Jun 2, 2025 · 5:04 PM UTC",274,43,
225,Chlopzpolin,"Nawrocki to chłop z krwi i kości który nie boi się przelać krew. Duda to przeciwieństwo, to salonowy budyń..",0,0,0,0,"Jun 3, 2025 · 8:03 AM UTC",108,19,
226,Tysol,"""Karol Nawrocki zaprezentował się nam i całej Polsce jako tytan pracy"" @TomaszJRakowski na gorąco jeszcze podczas wieczoru wyborczego.",0,50,3,53,"Jun 2, 2025 · 9:11 AM UTC",134,18,
227,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",359,10365,785,11509,"Jun 2, 2025 · 5:05 PM UTC",192,30,
228,PaleoPole,Lechia Gdańsk fans (both Tusk and Nawrocki are Lechia's hools):,0,2,0,2,"Jun 2, 2025 · 7:15 AM UTC",63,10,
229,eduardomenoni,"| #ULTIMAHORA: Giorgia Meloni, Primera Ministra de Italia, Felicita a Karol Nawrocki, por su triunfo como Presidente electo de Polonia: “Mis mejores deseos para su mandato al frente de una nación con la que compartimos valores comunes y una amistad histórica”.",2,330,2,334,"Jun 2, 2025 · 10:02 PM UTC",260,41,
230,zsilnych,W nos wciąga Tusk. Nawrocki zażywa snus.,0,0,0,0,"Jun 3, 2025 · 8:03 AM UTC",40,7,
231,Rozmowa_RMF,"@NawrockiKn urwie się ze smyczy @OficjalnyJK, gdy upadnie rząd @donaldtusk. Gdy Nawrocki uzna, że prezes już nie jest mu potrzebny, PJK zostanie pożegnany w sposób, jakiego nie doświadczył. Już mu współczuję tego pożegnania - prof. Antoni Dudek w Popołudniowej #RozmowaRMF",19,43,264,326,"Jun 2, 2025 · 5:49 PM UTC",272,40,
232,bennyjohnson,BREAKING: Trump-backed right-winger Karol Nawrocki secures victory in Polish presidential election.,23,1200,192,1415,"Jun 2, 2025 · 12:41 PM UTC",99,11,
233,cpt_davidov,Karol Nawrocki maczał palce w sprawie Manfrediego i Johnsona,7,223,29,259,"Jun 2, 2025 · 8:31 PM UTC",60,9,
234,Load newest,Brak treści,0,0,0,0,,11,2,
235,LakePoliticsYT,18-29 year old voters in Poland 2020: 🟧Rafał Trzaskowski: 63.7% 🟦Andrzej Duda: 36.3% 2025: 🟦Karol Nawrocki: 51.9% 🟧Rafał Trzaskowski: 48.1% 🟦31.2% swing towards the right. There is a global trend of younger voters towards Right-Wing Populist parties,48,266,29,343,"Jun 2, 2025 · 1:00 PM UTC",249,37,
236,GiertychRoman,"Problemem nie jest to, że Nawrocki będzie pisowców ułaskawiał. Bo może to robić dopiero po prawomocnym skazaniu. A te przy obecnym tempie wymiaru sprawiedliwości zapadną już po zakończeniu drugiej kadencji Prezydenta Tuska lub Sikorskiego. Czyli ok. za 15 lat.",23,178,716,917,"Jun 2, 2025 · 8:45 PM UTC",260,39,
237,Georg_Pazderski,"Der polnische Präsident Karol Nawrocki gibt die Richtung vor: „Mein Polen ist ein Polen ohne illegale Einwanderer. Es ist ein Polen, in dem es statt Integrationszentren Abschiebezentren für diejenigen gibt, die unsere Sicherheit zerstören wollen.“",14,529,89,632,"Jun 2, 2025 · 7:56 PM UTC",247,35,
238,RafaelFontana,"O presidente eleito da Polônia, Karol Nawrocki, aliado de Trump, se comprometeu a deportar os imigrantes ilegais do país. A população o apoiou. Os poloneses avaliam que as deportações trarão mais segurança às cidades.",27,1732,35,1794,"Jun 2, 2025 · 1:40 PM UTC",217,34,
239,ola29542806,Nie wierze XDD Ale to trzeba być niestabilnym #Wybory2025 #Nawrocki,0,0,0,0,"Jun 3, 2025 · 8:02 AM UTC",67,10,
240,KorolukM,"Nawrocki ma charyzmę mojej szczotki do toalety, co - jeśli go wystawią - niesie za sobą dwie wiadomości. Dobrą: przegra w drugiej turze do wiwatu. Złą: spora część prawaków zagłosuje w pierwszej turze na Mentzena zamiast na niego, więc Konfederacja może się umocnić.",10,44,151,205,"Nov 22, 2024 · 11:33 AM UTC",266,43,
241,pfigueiredo08,"Apesar de toda parcialidade do judiciário, da influência globalista (com direito a dinheiro de Soros, Clinton e Obama), da perseguição política que chegou a botar até padre na cadeia, o candidato da direita Nawrocki foi eleito presidente da Polônia com 50.9% dos votos. É uma das eleições mais importantes da Europa pois é o país no limite do continente, extremamente religioso e fiel da balança da EU. Falarei mais amanhã!",14,1711,117,1842,"Jun 2, 2025 · 1:05 PM UTC",423,70,
242,nikitheblogger,"Bombe: In Polen wird der rechte Kandidat Nawrocki neuer Präsident! Er ist gegen die Unterstützung der Ukraine, gegen Massenmigration, für die traditionelle Familie, pro Trump und von der Leyen hat Angst vor ihm! Ist das geil oder ist das geil?",6,263,125,394,"Jun 2, 2025 · 10:12 AM UTC",243,40,
243,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,388,6528,2582,9498,"Jun 2, 2025 · 5:04 PM UTC",274,43,
244,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",359,10367,785,11511,"Jun 2, 2025 · 5:05 PM UTC",192,30,
245,summermoonslar,"jedynym argumentem niektórych było, że Trzaskowski wpuści migrantów do Polski i będziecie źle. A wiecie co pewnie zrobi Nawrocki? Sam ich wpuści nawet nie będziecie o tym wiedzieć kiedy to się stanie i zrobi wiele jeszcze innych pojebanych rzeczy i będzie płacz i ryk XD",8,216,144,368,"Jun 2, 2025 · 10:21 AM UTC",270,45,
246,CilComLFC,"Poland’s new President Karol Nawrocki: - Described as patriotic, pro-Christian and supportive of Donald Trump. - Opposes abortion and same-sex marriage. - Opposes the sexualization of children by LGBT groups. - Plans to build Deportation Centres. Poland has been SAVED!",22,752,117,891,"Jun 2, 2025 · 7:48 PM UTC",269,40,
247,geertwilderspvv,"President-elect #Nawrocki said earlier: “Let’s help others, but let’s take care of our own citizens first,” “If I become president, I will be guided by a simple but important principle: Poland first, Poles first.” Congratulations Poland, with this patriotic President!",46,1995,265,2306,"Jun 2, 2025 · 10:40 AM UTC",268,40,
248,Lukasz_Bonzel,Do tej pory Prezydent Karol Nawrocki nie otrzymał gratulacji od,21,989,88,1098,"Jun 2, 2025 · 3:21 PM UTC",63,10,
249,VicensBern81442,"y su seguridad, así como los lazos comerciales. Nawrocki, respaldado por el partido Ley y Justicia (PiS), se ha impuesto en la segunda vuelta de las presidenciales con cerca del 50,9 por ciento de las papeletas, derrotando así al candidato globlista de la gubernamental Coalición",0,0,0,0,"Jun 3, 2025 · 8:02 AM UTC",279,45,
250,DeutscherSchfe3,"Der polnische Präsident Nawrocki: „Mein Polen ist ein Polen, in dem es statt Integrationszentren für Migranten Abschiebezentren für diejenigen gibt, die unser Land zerstören wollen!"" Karol ist ein Schatz.",0,31,3,34,"Jun 3, 2025 · 6:35 AM UTC",204,29,
251,Cenckiewicz,"Pan Prezydent elekt dr Karol Nawrocki @NawrockiKn bez śladu zmęczenia, za to ja odpocząć muszę po tej kampanii :)",4,103,40,147,"Jun 3, 2025 · 7:48 AM UTC",113,19,
252,Ad_Vitam44_,"« Ma Pologne, c’est une Pologne sans immigration illégale. Ce n’est pas de centres d’intégration que nous avons besoin, mais de centres de déportation pour ceux qui menacent notre sécurité. » Karol Nawrocki Nous devons faire la même chose en France, partout en Europe , et maintenant……….. 🤍",3,64,9,76,"Jun 3, 2025 · 5:17 AM UTC",290,48,
253,TarasKuzio,"Orban is defined as pro-Russian because he opposes Ukraine's membership of NATO and the EU and is against the sending of military aid to Ukraine. Nawrocki should be also classified as pro-Russian because he opposes Ukraine's membership of NATO and the EU. The only difference between Nawrocki and Orban is that the former does not oppose the sending of military aid to Ukraine because that means Ukrainians (not Poles) are the ones who are fighting Russians. ""Karol Nawrocki has become Poland's president. Will Warsaw continue to provide support to Kyiv? On June 1, the second round of presidential elections was held in Poland, in which the candidate from the right-wing Law and Justice (PiS) party, Karol Nawrocki, won the elections with 50.89% of voters supporting him. He opposes Ukraine's accession to NATO and the EU until the issue of the Volyn tragedy is resolved. He also stated that he would not allow Polish soldiers to be sent to Ukraine but will ""send Polish entrepreneurs when Ukraine is rebuilt."" Nawrocki emphasized that he is not a pro-Russian candidate, but has every right to disagree with ""Ukrainian grain flooding the Polish market, with unfair competition."" He supports ending the war in Ukraine through a peace agreement, and he believes that the issue of territorial concessions should be resolved with the involvement of the European community. ""Poland's strategic interest is to push the threat of neo-imperial post-communist Russia as far away from Poles as possible. Peace in Ukraine must be long and fair, and not just a postponed war,"" said Nawrocki."" Ukraine Business News, 3 June",0,0,0,0,"Jun 3, 2025 · 8:03 AM UTC",1611,263,
254,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",359,10368,785,11512,"Jun 2, 2025 · 5:05 PM UTC",192,30,
255,matedziadek,Kto postawił na rozmowę??? Przez cały czas (i teraz też) Nawrocki był bez przerwy atakowany w niewybrednych słowach przez POwskich mądrali.,0,0,0,0,"Jun 3, 2025 · 8:03 AM UTC",139,21,
256,sz01cu,Nawrocki jest przeciwny ustawie o mowie nienawiści;) masz Ci los :),0,0,0,0,"Jun 3, 2025 · 8:03 AM UTC",67,11,
257,Johanca_4me,Glede na najnovejšo anketo na Poljskem je večina Poljakov skrajnih desničarjev... ... kdaj bodo ekatremisti nehali s tem narativom? Poljska ima novega predsednika: Na volitvah je zmagal Karol Nawrocki portal24.si/poljska-ima-nove… via @Portal24si,0,28,5,33,"Jun 2, 2025 · 12:55 PM UTC",246,32,
258,BartoszScheuer,"Chciałbym zwrócić uwagę, że Nawrocki wygrał wybory, mimo iż ciągle trwa zamach stanu.",0,4,2,6,"Jun 3, 2025 · 7:47 AM UTC",85,13,
259,AdamMoczar,"Polish conservative walks across debate stage to his liberal opponent, places an LGBT flag on his podium and says “Here, here is your flag” This great patriot is Karol Nawrocki, elected president of Poland. 🥳",36,970,118,1124,"Jun 2, 2025 · 6:49 PM UTC",208,35,
260,RobertHr13,Ale Nawrocki zapowiedział brak ułaskawień Więc nie ciesz się szubrawcu,0,0,0,0,"Jun 3, 2025 · 8:03 AM UTC",70,10,
261,TGtarnogorski,"Karol Nawrocki: Moja Polska to Polska bez nielegalnych migrantów. To Polska, w której zamiast ośrodków integracji są ośrodki deportacji dla tych, którzy chcą zniszczyć nasze bezpieczeństwo.",5,272,33,310,"Jun 2, 2025 · 3:10 PM UTC",189,26,
262,savvania,"przecież już nie przyjmiemy imigrantów bo wygrał nawrocki, o co ci chodzi",0,0,0,0,"Jun 3, 2025 · 8:03 AM UTC",73,12,
263,WojPawelczyk,"BREAKING: President Trump on Karol Nawrocki's presidential win: ""Congratulations Poland, you picked a WINNER!""",3,96,8,107,"Jun 3, 2025 · 4:49 AM UTC",110,14,
264,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,388,6528,2582,9498,"Jun 2, 2025 · 5:04 PM UTC",274,43,
