id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
56,magdazwarmii,"Nawrocki apelował o powagę. Widzę, że toczą pana kompleksy. To nadaje się do terapii, a nie kancelarii prezydenta.",0,2,0,2,07-09-25,114,18,,https://nitter.net/magdazwarmii/status/1964688411153007102#m
57,HubnerrMax,"Prezydent Karol Nawrocki na Jasnej Górze, w obecności mieszkańców wsi, uderzył w umowę UE z Mercosurem. ""W rozmowach z przywódcami Włoch, rozmawiałem o zbudowaniu mniejszości blokującej. To nie jest w interesie ŻADNYCH rolników"". Zwracam uwagę jak miło określił Premier Meloni😉",0,72,7,79,07-09-25,277,40,,https://nitter.net/HubnerrMax/status/1964679008223703439#m
58,2025_EwaPolka,Pan dr Karol Nawrocki @NawrockiKn @Nawrocki25 @prezydentpl jest moim Prezydentem. Bogu dziękuję za Jego wybór przez Polaków. #PoPierwszePolska 🇵🇱 #PoPierwszePolacy ♥️ ✌️🇵🇱♥️🌹,0,21,2,23,07-09-25,174,22,,https://nitter.net/2025_EwaPolka/status/1964665976215236675#m
59,ryszcuk,"Nawrocki dzisiaj na dożynkach na Jasnej Gorze: ""We Włoszech rozmawiałem o zablokowaniu umowy UE-Mercosur. Jestem głosem wsi "" ...rozamawiałem z Meloni i NIC nie załatwiłem...jak u Trumpa...no taki już jestem ...‼️‼️",9,153,109,271,07-09-25,215,31,,https://nitter.net/ryszcuk/status/1964634269877445096#m
60,dianemontagna,"JUST IN: Sławomir Cenckiewicz (second from left below), national security advisor to Polish President Karol Nawrocki, said yesterday that during their recent visit to the Vatican, he discussed “the subject of Catholic Tradition & the injustices of Traditionis Custodes.” Writing on Facebook, he said: “I offered filial homage to the Vicar of Christ. I was also introduced to Cardinal Parolin and several prelates in the papal circle. My visit to the papal apartments, the opportunity to spend time in several of the rooms where St. Pius X lived, worked, and resided, and admiring the paintings of the great masters, El Greco, Dürer, and Caravaggio, was a profound experience for me! Deo gratias! P.S. And if you think that during my two visits to the Vatican and my private conversations with the prelates the subject of Catholic Tradition and the injustices of Traditionis custodes was absent, you are mistaken…” Source: facebook.com/photo?fbid=4277…",1,12,0,13,07-09-25,951,150,,https://nitter.net/dianemontagna/status/1964695670280822899#m
61,Bart_Wielinski,"Żodyn się nie spodziewał, że Nawrocki politykę zagraniczną sprowadzi do poziomu kibolskiej ustawki Żodyn",7,548,126,681,06-09-25,104,14,,https://nitter.net/Bart_Wielinski/status/1964284942151520288#m
62,thepolandnews_,Dokładnie miesiąc temu Karol Nawrocki został zaprzysiężony na urząd Prezydenta RP.,2,36,84,122,06-09-25,82,11,,https://nitter.net/thepolandnews_/status/1964372571543261603#m
63,HubnerrMax,"Prezydent Nawrocki dziękując rolnikom za ich pracę, PRZYPOMNIAŁ że to dzięki nim Polska jest BEZPIECZNA i są fundamentem architektury bezpieczeństwa państwa. To są niezwykle ważne słowa, zwłaszcza w tym momencie, w którym UE i rząd Tuska zmierza prostą drogą do ich destrukcji.",0,71,5,76,07-09-25,277,42,,https://nitter.net/HubnerrMax/status/1964649702177071605#m
64,ToNiePrzejdzie,"Co za historia. Marcin Przydacz, przed kamerami cham i prostak obrażający Klicha, Sikorskiego i Tuska pielgrzymował do Bogdana Klicha przed wizytą Nawrockiego w Białym Domu. Spędził u Klicha 2 godziny, dopytując o oczekiwaną przez rząd strategię na spotkanie Nawrocki-Trump ;)",2,87,8,97,07-09-25,276,40,,https://nitter.net/ToNiePrzejdzie/status/1964669679521456632#m
65,Arrogance_0024,This man will make you feel great and European again. Europe has been leaderless for decades. That era is over. Polish President Karol Nawrocki has stepped in — and he already looks like the man history was waiting for. Here is why Nawrocki will be the new boss of Europe.🧵,65,1323,244,1632,06-09-25,273,50,,https://nitter.net/Arrogance_0024/status/1964378057726205987#m
66,niezaleznapl,"📱 WŁAŚNIE TERAZ: Bielan o kulisach rozmowy Nawrocki-Trump w czasie lunchu. ""Jeśli chociaż połowa będzie zrealizowana..."". ✨ Warto przeczytać! Szczegóły w odpowiedzi ⬇️",0,7,1,8,07-09-25,167,23,,https://nitter.net/niezaleznapl/status/1964646086909288604#m
67,Uwarzam,Nawrocki jest prezydentem Polski nie Unii,0,0,0,0,07-09-25,41,6,,https://nitter.net/Uwarzam/status/1964698312772334071#m
68,jacek_liberski,"Mój bliski kolega z liceum, który nie przepada, ani nie przepadał nigdy za PiS: ""Podoba mi się to, co robi Nawrocki, że jest taki twardy""... Wyborcom #K15X do przemyślenia. Rozumiecie, co się dzieje w narodzie?",3,28,77,108,07-09-25,210,35,,https://nitter.net/jacek_liberski/status/1964674438072533307#m
69,niezaleznapl,"🚨 WAŻNE: Sikorski nie może przełknąć tego, że Nawrocki jest prezydentem? „Ma w sobie bardzo dużo żółci, dużo goryczy”. niezalezna.pl/polityka/sikor…",0,9,1,10,07-09-25,148,20,,https://nitter.net/niezaleznapl/status/1964661181303447698#m
70,KoneserUnii,❗️PILNE❗️ Przypominam że w przyszłym roku na G20 w Miami nie będzie reprezentował naszego kraju Sikorski ani Tusk tylko Prezydent Karol Nawrocki,3,151,60,214,06-09-25,144,22,,https://nitter.net/KoneserUnii/status/1964251042083721527#m
71,amazgula,"Karol Nawrocki zakończył objazd wasalny. Odwiedził współczesnych liderów Targowicy, chociaż Putina symbolicznie, bo poprzez tego, co mu klaszcze i rozwija przed nim dywany. Watykan już był poddańczy bezwarunkowo i z całą rodziną, a premier Włoch, to centrum rządzącej faszystowskiej prawicy, chociaż z ludzką twarzą w Europie. Ten nielegalny urzędniczyna, klęcznik przed Trumpem, któremu pozwolił kpić z własnego nazwiska oraz z nazwisk naszych bohaterów Kościuszki i Puławskiego. Pojechał do USA na skargę, że go Tusk nie słucha i trzeba go zmienić na jego prawicowych potworków i złodziei. Poskarżył się też, że na F-16 „zginęło dwoje dzieci w katastrofie lotniczej"". Ciekawe to indywiduum, bo nie rozmawiał o interesach Polski, a o koniecznej prawicy w Polsce. Nie rozmawiał o uwolnieniu Poczobuta, o pomocy dla Ukrainy, o walce z Putinem i jego planami zajęcia Polski w zakresie ustaleń Jałty, o reparacjach od Rosji, o stabilizacji celnej, o wymianie cybernetycznej, dostępie do najnowszych technologii. Z Papieżem nie rozmawiał o upolitycznionym i antyrządowym kościele w Polsce, o szczuciu na rząd kapłanów, o pedofilii, bezkarności i bucie bogatych księży ponad polskość oraz nadużywaniu Konkordatu. Dla niego ważne było obalenie Tuska przez obce mocarstwo i kościół. Czyli, antypolskość, osamotnienie, obce wpływy, jak Targowica ma w zwyczaju. Zatem, zaprosił do Polski Trumpa i Papieża, aby pomogli obalić demokrację w Polsce raz na zawsze i pomogli zerwać kontakty z UE i NATO. Jak widać, każde jego słowo, to zdrada, kompromitacja, kłamstwo, bufonada, dziecinada, gówniarzeria i beztroska bezczelność. Widać też fałsz jego hasła „Po pierwsze Polska, po pierwsze Polacy"". Więc, o jakich mu Polaków chodzi, jeśli 2/3 Polaków odmawia polskości, a Polska ma być tylko prawicowa, religijna i faszystowska. Nawrocki zgromadził wokół siebie plejadę niewiedzy i głupoty. Jednak Polska Nikosiu II Batyrze, to nie twój burdel, a pałac, to nie obca agentura. Jesteś nielegalny. Wybrany przez układ mafijno-polityczny, a nie większość Polaków. Wypad, antypolski donosicielu i to już. I zabierz ze sobą swojego Szymka Hołownię. To też twój kościelny prawiczek.",2,39,15,56,07-09-25,2159,319,,https://nitter.net/amazgula/status/1964667121600024872#m
72,RJedrysiak2001,"Rząd Premiera @donaldtusk działa, aby ochronić Polaków przed wysokimi cenami energii, które swoim wetem spowodował Nawrocki.",0,4,0,4,07-09-25,124,16,,https://nitter.net/RJedrysiak2001/status/1964663193877549493#m
73,chrzanikx,"Karol Nawrocki w dniu pogrzebu ofiar Zbrodni Wołyńskiej w Puźnikach: „My, Polacy, w żadnym razie nie szukamy zemsty ale równocześnie nie chcemy i nie możemy zapomnieć o dziesiątkach tysięcy naszych rodaków – mężczyzn, kobiet i dzieci – zabitych tylko dlatego, że rozmawiali i modlili się po polsku. Nie jest też w naszej mocy przebaczać w ich imieniu – ani zapomnieć, że bestialskie, przekraczające ludzką wyobraźnię tortury i śmierć zadali im ukraińscy szowiniści” O Zbrodni Wołyńskiej trzeba przypominać i pamiętać zawsze niezależnie od poglądów politycznych.",2,429,48,479,06-09-25,561,84,,https://nitter.net/chrzanikx/status/1964376623769158007#m
74,dianemontagna,"JUST IN: Sławomir Cenckiewicz (second from left below), national security advisor to Polish President Karol Nawrocki, said yesterday that during their recent visit to the Vatican, he discussed “the subject of Catholic Tradition & the injustices of Traditionis Custodes.” Writing on Facebook, he said: “I offered filial homage to the Vicar of Christ. I was also introduced to Cardinal Parolin and several prelates in the papal circle. My visit to the papal apartments, the opportunity to spend time in several of the rooms where St. Pius X lived, worked, and resided, and admiring the paintings of the great masters, El Greco, Dürer, and Caravaggio, was a profound experience for me! Deo gratias! P.S. And if you think that during my two visits to the Vatican and my private conversations with the prelates the subject of Catholic Tradition and the injustices of Traditionis custodes was absent, you are mistaken…” Source: facebook.com/photo?fbid=4277…",1,13,0,14,07-09-25,951,150,,https://nitter.net/dianemontagna/status/1964695670280822899#m
75,GiertychRoman,"Zdrada, zdrada, zdrada. Nawrocki ledwo wyjechał, a Trump go już sprzedał.",9,427,867,1303,05-09-25,73,11,,https://nitter.net/GiertychRoman/status/1964076442406322308#m
76,kizinievic,"- Skoro ten Klich jest taki nieakceptowalny i tak bardzo się go wstydzicie i Nawrocki jest takim dyplomatą, a Klich nie, to co (szef prezydenckiego Biura Polityki Międzynarodowej Marcin) Przydacz robił ponad dwie godziny u Klicha i pytał, co trzeba powiedzieć w rozmowie z Trumpem, jak się zachować, jaką politykę i strategię przyjąć? - zastanawiał się @Arlukowicz. @marcin_przydacz: tak było Do tej dyskusji odniósł się w niedziele w mediach społecznościowych sam @marcin_przydacz. ""Słyszę, że pan Klich nauczał nas polityki amerykańskiej. Pragnę poinformować, że tak było"" - napisał na platformie X szef prezydenckiego Biura Polityki Międzynarodowej. Dodał, że pytał Klicha o ""te jego wielogodzinne rozmowy w Oval Office, o jego pobyty w Mar-a-Lago"". ""W odpowiedzi usłyszałem, że dla Trumpa to on nie jest Bogdan, tylko Boogie. Tak było, nie zmyślam"" - czytamy",0,0,0,0,07-09-25,862,131,,https://nitter.net/kizinievic/status/1964699028198695249#m
77,ToNiePrzejdzie,"Co za historia. Marcin Przydacz, przed kamerami cham i prostak obrażający Klicha, Sikorskiego i Tuska pielgrzymował do Bogdana Klicha przed wizytą Nawrockiego w Białym Domu. Spędził u Klicha 2 godziny, dopytując o oczekiwaną przez rząd strategię na spotkanie Nawrocki-Trump ;)",2,87,8,97,07-09-25,276,40,,https://nitter.net/ToNiePrzejdzie/status/1964669679521456632#m
78,wPolityce_pl,Uroczystości dożynkowe na Jasnej Górze. Prezydent @NawrockiKn: We Włoszech rozmawiałem o zablokowaniu umowy UE-Mercosur. Jestem głosem wsi. WIDEO wpolityce.pl/polityka/739827…,1,37,15,53,07-09-25,175,19,,https://nitter.net/wPolityce_pl/status/1964630269262282948#m
79,Morgenstern616,"Fitch właśnie obniżył perspektywę Polski do negatywnej. I nie chodzi o brak potencjału naszej gospodarki. Problemem jest chaos jaki wywołuje Nawrocki, który zamiast współpracować, blokuje kluczowe reformy. Szkodnik w pałacu, kolejny. fitchratings.com/research/so…",15,405,272,692,06-09-25,263,32,,https://nitter.net/Morgenstern616/status/1964226185572823337#m
80,Najwazniejsze,🔴 Prezydent Karol Nawrocki w ofensywie dyplomatycznej ⁦@NawrockiKn⁩ ⁦@marcin_przydacz⁩ • Wszystko co najważniejsze ⤵️ wszystkoconajwazniejsze.pl/p…,0,0,0,0,07-09-25,147,15,,https://nitter.net/Najwazniejsze/status/1964698937136124310#m
81,GiertychRoman,Brawo Nawrocki!,9,261,677,947,05-09-25,15,2,,https://nitter.net/GiertychRoman/status/1963991546841161960#m
82,MickaelLaffont,"#Meloni quand elle reçoit le président Nawrocki de la Pologne 🇵🇱, c’est + sincère qu’avec un #MacronLeFleau",5,221,27,253,06-09-25,107,17,,https://nitter.net/MickaelLaffont/status/1964303147360305293#m
83,Bertold_K,"K. Nawrocki przed wizytą w USA konsultował się z państwami bałtyckimi, a kiedy wrócił wyszło na jaw, że… Trump obetnie im pieniądze na bezpieczeństwo: „Wśród programów, które mają zostać zawieszone, jest Bałtycka Inicjatywa Bezpieczeństwa” tvn24.pl/swiat/usa-ogranicza…",8,174,38,220,07-09-25,269,35,,https://nitter.net/Bertold_K/status/1964641936557699107#m
84,HubnerrMax,"Prezydent Karol Nawrocki na Jasnej Górze, w obecności mieszkańców wsi, uderzył w umowę UE z Mercosurem. ""W rozmowach z przywódcami Włoch, rozmawiałem o zbudowaniu mniejszości blokującej. To nie jest w interesie ŻADNYCH rolników"". Zwracam uwagę jak miło określił Premier Meloni😉",0,72,7,79,07-09-25,277,40,,https://nitter.net/HubnerrMax/status/1964679008223703439#m
85,Ewa0909Ewa,"Po wizycie Nawrockiego w białym domu, Trump obcina finansowanie krajom bałtyckim, wystawiając je tym samym na łatwy cel Putinowi. Nawrocki, będąc u Trumpa nie zająknął się słowem o zbrodniarzu z Moskwy, w obawie, by nie być posądzanym o rusofobię‼️ O co chodzi?",3,359,24,386,06-09-25,261,42,,https://nitter.net/Ewa0909Ewa/status/1964395402435645465#m
86,amazgula,"Karol Nawrocki zakończył objazd wasalny. Odwiedził współczesnych liderów Targowicy, chociaż Putina symbolicznie, bo poprzez tego, co mu klaszcze i rozwija przed nim dywany. Watykan już był poddańczy bezwarunkowo i z całą rodziną, a premier Włoch, to centrum rządzącej faszystowskiej prawicy, chociaż z ludzką twarzą w Europie. Ten nielegalny urzędniczyna, klęcznik przed Trumpem, któremu pozwolił kpić z własnego nazwiska oraz z nazwisk naszych bohaterów Kościuszki i Puławskiego. Pojechał do USA na skargę, że go Tusk nie słucha i trzeba go zmienić na jego prawicowych potworków i złodziei. Poskarżył się też, że na F-16 „zginęło dwoje dzieci w katastrofie lotniczej"". Ciekawe to indywiduum, bo nie rozmawiał o interesach Polski, a o koniecznej prawicy w Polsce. Nie rozmawiał o uwolnieniu Poczobuta, o pomocy dla Ukrainy, o walce z Putinem i jego planami zajęcia Polski w zakresie ustaleń Jałty, o reparacjach od Rosji, o stabilizacji celnej, o wymianie cybernetycznej, dostępie do najnowszych technologii. Z Papieżem nie rozmawiał o upolitycznionym i antyrządowym kościele w Polsce, o szczuciu na rząd kapłanów, o pedofilii, bezkarności i bucie bogatych księży ponad polskość oraz nadużywaniu Konkordatu. Dla niego ważne było obalenie Tuska przez obce mocarstwo i kościół. Czyli, antypolskość, osamotnienie, obce wpływy, jak Targowica ma w zwyczaju. Zatem, zaprosił do Polski Trumpa i Papieża, aby pomogli obalić demokrację w Polsce raz na zawsze i pomogli zerwać kontakty z UE i NATO. Jak widać, każde jego słowo, to zdrada, kompromitacja, kłamstwo, bufonada, dziecinada, gówniarzeria i beztroska bezczelność. Widać też fałsz jego hasła „Po pierwsze Polska, po pierwsze Polacy"". Więc, o jakich mu Polaków chodzi, jeśli 2/3 Polaków odmawia polskości, a Polska ma być tylko prawicowa, religijna i faszystowska. Nawrocki zgromadził wokół siebie plejadę niewiedzy i głupoty. Jednak Polska Nikosiu II Batyrze, to nie twój burdel, a pałac, to nie obca agentura. Jesteś nielegalny. Wybrany przez układ mafijno-polityczny, a nie większość Polaków. Wypad, antypolski donosicielu i to już. I zabierz ze sobą swojego Szymka Hołownię. To też twój kościelny prawiczek.",2,39,15,56,07-09-25,2159,319,,https://nitter.net/amazgula/status/1964667121600024872#m
87,ANU17778097,📢 PEŁNA ZGODA ‼️ PANI @EMichalik 🔴 Karol Nawrocki nie jest prezydentem‼️ a 🔴 Hołownia powinien stanąć przed Trybunałem Stanu‼️,11,534,44,589,06-09-25,126,20,,https://nitter.net/ANU17778097/status/1964393304205774914#m
88,maggiepython,"Résumé przepychanek. SIGMA 🤍❤️ #Sikorski błyszczy, #Nawrocki się potyka. Prezydent pojechał do Waszyngtonu, uścisnął dłoń Trumpowi, usłyszał obietnice o większej liczbie amerykańskich żołnierzy w Polsce. Brzmiało dobrze. Ale dzień później Trump ogłasza cięcia funduszy na bezpieczeństwo krajów bałtyckich. Litwa, Łotwa i Estonia – zostawione na lodzie. Do tego Nawrocki poleciał bez MSZ, ignorując instrukcje rządu. Wstrętne, antypolskie. #Sikorski w Miami rozmawia z Rubio o wojskach USA w Europie, naciska na zaproszenie Polski do G20, buduje obraz Warszawy jako lidera NATO i UE. Przypomina swoje stare karty - Partnerstwo Wschodnie, Traktat Lizboński, tarcze antyrakietowe - i dokłada nowe: koordynację pomocy dla Kijowa. A przy tym luz, dystans, nawet kija Nawrockiego potrafi obrócić w żart. Werdykt: #Sikorski rozumie, że dyplomacja to gra o wysoką stawkę. #Nawrocki dopiero uczy się zasad i przegrywa rozdanie. No i nasz SIGMA wciąż w USA, przypomnę. Bo tu o Polskę chodzi, nie o ustawkę 🤍❤️ .@sikorskiradek",24,519,234,777,06-09-25,1015,149,,https://nitter.net/maggiepython/status/1964372697489477660#m
89,SZUDYFLURY,"to jest dzieciak , jebnął se selfiaczka przed belwederem podczas gdy Nawrocki był w środku",0,0,0,0,07-09-25,90,15,,https://nitter.net/SZUDYFLURY/status/1964698772249989358#m
90,WolnoscTV,"✅ Michał Wawer: ""Prezydent Nawrocki wycisnął z tej wizyty wszystko co było tylko możliwe i można to zaliczyć jako bardzo udany debiut w polityce międzynarodowej!"" @KONFEDERACJA_ @MichalWawer",1,20,0,21,07-09-25,190,27,,https://nitter.net/WolnoscTV/status/1964591418124763338#m
91,irenagos,Już wiem! Pierwszy element - Nawrocki Drugi - Batyr A trzeci - SNUS !!!,0,5,20,25,07-09-25,71,14,,https://nitter.net/irenagos/status/1964685793521528932#m
92,magdazwarmii,"Nawrocki apelował o powagę. Widzę, że toczą pana kompleksy. To nadaje się do terapii, a nie kancelarii prezydenta.",0,2,0,2,07-09-25,114,18,,https://nitter.net/magdazwarmii/status/1964688411153007102#m
93,HubnerrMax,"Prezydent Karol Nawrocki na Jasnej Górze, w obecności mieszkańców wsi, uderzył w umowę UE z Mercosurem. ""W rozmowach z przywódcami Włoch, rozmawiałem o zbudowaniu mniejszości blokującej. To nie jest w interesie ŻADNYCH rolników"". Zwracam uwagę jak miło określił Premier Meloni😉",0,72,7,79,07-09-25,277,40,,https://nitter.net/HubnerrMax/status/1964679008223703439#m
94,2025_EwaPolka,Pan dr Karol Nawrocki @NawrockiKn @Nawrocki25 @prezydentpl jest moim Prezydentem. Bogu dziękuję za Jego wybór przez Polaków. #PoPierwszePolska 🇵🇱 #PoPierwszePolacy ♥️ ✌️🇵🇱♥️🌹,0,21,2,23,07-09-25,174,22,,https://nitter.net/2025_EwaPolka/status/1964665976215236675#m
95,ryszcuk,"Nawrocki dzisiaj na dożynkach na Jasnej Gorze: ""We Włoszech rozmawiałem o zablokowaniu umowy UE-Mercosur. Jestem głosem wsi "" ...rozamawiałem z Meloni i NIC nie załatwiłem...jak u Trumpa...no taki już jestem ...‼️‼️",9,153,109,271,07-09-25,215,31,,https://nitter.net/ryszcuk/status/1964634269877445096#m
96,dianemontagna,"JUST IN: Sławomir Cenckiewicz (second from left below), national security advisor to Polish President Karol Nawrocki, said yesterday that during their recent visit to the Vatican, he discussed “the subject of Catholic Tradition & the injustices of Traditionis Custodes.” Writing on Facebook, he said: “I offered filial homage to the Vicar of Christ. I was also introduced to Cardinal Parolin and several prelates in the papal circle. My visit to the papal apartments, the opportunity to spend time in several of the rooms where St. Pius X lived, worked, and resided, and admiring the paintings of the great masters, El Greco, Dürer, and Caravaggio, was a profound experience for me! Deo gratias! P.S. And if you think that during my two visits to the Vatican and my private conversations with the prelates the subject of Catholic Tradition and the injustices of Traditionis custodes was absent, you are mistaken…” Source: facebook.com/photo?fbid=4277…",1,13,0,14,07-09-25,951,150,,https://nitter.net/dianemontagna/status/1964695670280822899#m
97,Bart_Wielinski,"Żodyn się nie spodziewał, że Nawrocki politykę zagraniczną sprowadzi do poziomu kibolskiej ustawki Żodyn",7,548,126,681,06-09-25,104,14,,https://nitter.net/Bart_Wielinski/status/1964284942151520288#m
98,thepolandnews_,Dokładnie miesiąc temu Karol Nawrocki został zaprzysiężony na urząd Prezydenta RP.,2,36,84,122,06-09-25,82,11,,https://nitter.net/thepolandnews_/status/1964372571543261603#m
99,HubnerrMax,"Prezydent Nawrocki dziękując rolnikom za ich pracę, PRZYPOMNIAŁ że to dzięki nim Polska jest BEZPIECZNA i są fundamentem architektury bezpieczeństwa państwa. To są niezwykle ważne słowa, zwłaszcza w tym momencie, w którym UE i rząd Tuska zmierza prostą drogą do ich destrukcji.",0,71,5,76,07-09-25,277,42,,https://nitter.net/HubnerrMax/status/1964649702177071605#m
100,ToNiePrzejdzie,"Co za historia. Marcin Przydacz, przed kamerami cham i prostak obrażający Klicha, Sikorskiego i Tuska pielgrzymował do Bogdana Klicha przed wizytą Nawrockiego w Białym Domu. Spędził u Klicha 2 godziny, dopytując o oczekiwaną przez rząd strategię na spotkanie Nawrocki-Trump ;)",2,87,8,97,07-09-25,276,40,,https://nitter.net/ToNiePrzejdzie/status/1964669679521456632#m
101,Arrogance_0024,This man will make you feel great and European again. Europe has been leaderless for decades. That era is over. Polish President Karol Nawrocki has stepped in — and he already looks like the man history was waiting for. Here is why Nawrocki will be the new boss of Europe.🧵,65,1323,244,1632,06-09-25,273,50,,https://nitter.net/Arrogance_0024/status/1964378057726205987#m
102,niezaleznapl,"📱 WŁAŚNIE TERAZ: Bielan o kulisach rozmowy Nawrocki-Trump w czasie lunchu. ""Jeśli chociaż połowa będzie zrealizowana..."". ✨ Warto przeczytać! Szczegóły w odpowiedzi ⬇️",0,7,1,8,07-09-25,167,23,,https://nitter.net/niezaleznapl/status/1964646086909288604#m
103,Uwarzam,Nawrocki jest prezydentem Polski nie Unii,0,0,0,0,07-09-25,41,6,,https://nitter.net/Uwarzam/status/1964698312772334071#m
104,jacek_liberski,"Mój bliski kolega z liceum, który nie przepada, ani nie przepadał nigdy za PiS: ""Podoba mi się to, co robi Nawrocki, że jest taki twardy""... Wyborcom #K15X do przemyślenia. Rozumiecie, co się dzieje w narodzie?",3,28,77,108,07-09-25,210,35,,https://nitter.net/jacek_liberski/status/1964674438072533307#m
105,niezaleznapl,"🚨 WAŻNE: Sikorski nie może przełknąć tego, że Nawrocki jest prezydentem? „Ma w sobie bardzo dużo żółci, dużo goryczy”. niezalezna.pl/polityka/sikor…",0,9,1,10,07-09-25,148,20,,https://nitter.net/niezaleznapl/status/1964661181303447698#m
106,Bertold_K,"K. Nawrocki przed wizytą w USA konsultował się z państwami bałtyckimi, a kiedy wrócił wyszło na jaw, że… Trump obetnie im pieniądze na bezpieczeństwo: „Wśród programów, które mają zostać zawieszone, jest Bałtycka Inicjatywa Bezpieczeństwa” tvn24.pl/swiat/usa-ogranicza…",8,175,38,221,07-09-25,269,35,,https://nitter.net/Bertold_K/status/1964641936557699107#m
107,RJedrysiak2001,"Rząd Premiera @donaldtusk działa, aby ochronić Polaków przed wysokimi cenami energii, które swoim wetem spowodował Nawrocki.",0,4,0,4,07-09-25,124,16,,https://nitter.net/RJedrysiak2001/status/1964663193877549493#m
108,chrzanikx,"Karol Nawrocki w dniu pogrzebu ofiar Zbrodni Wołyńskiej w Puźnikach: „My, Polacy, w żadnym razie nie szukamy zemsty ale równocześnie nie chcemy i nie możemy zapomnieć o dziesiątkach tysięcy naszych rodaków – mężczyzn, kobiet i dzieci – zabitych tylko dlatego, że rozmawiali i modlili się po polsku. Nie jest też w naszej mocy przebaczać w ich imieniu – ani zapomnieć, że bestialskie, przekraczające ludzką wyobraźnię tortury i śmierć zadali im ukraińscy szowiniści” O Zbrodni Wołyńskiej trzeba przypominać i pamiętać zawsze niezależnie od poglądów politycznych.",2,429,48,479,06-09-25,561,84,,https://nitter.net/chrzanikx/status/1964376623769158007#m
109,dianemontagna,"JUST IN: Sławomir Cenckiewicz (second from left below), national security advisor to Polish President Karol Nawrocki, said yesterday that during their recent visit to the Vatican, he discussed “the subject of Catholic Tradition & the injustices of Traditionis Custodes.” Writing on Facebook, he said: “I offered filial homage to the Vicar of Christ. I was also introduced to Cardinal Parolin and several prelates in the papal circle. My visit to the papal apartments, the opportunity to spend time in several of the rooms where St. Pius X lived, worked, and resided, and admiring the paintings of the great masters, El Greco, Dürer, and Caravaggio, was a profound experience for me! Deo gratias! P.S. And if you think that during my two visits to the Vatican and my private conversations with the prelates the subject of Catholic Tradition and the injustices of Traditionis custodes was absent, you are mistaken…” Source: facebook.com/photo?fbid=4277…",1,13,0,14,07-09-25,951,150,,https://nitter.net/dianemontagna/status/1964695670280822899#m
110,GiertychRoman,"Zdrada, zdrada, zdrada. Nawrocki ledwo wyjechał, a Trump go już sprzedał.",9,427,867,1303,05-09-25,73,11,,https://nitter.net/GiertychRoman/status/1964076442406322308#m
111,kizinievic,"- Skoro ten Klich jest taki nieakceptowalny i tak bardzo się go wstydzicie i Nawrocki jest takim dyplomatą, a Klich nie, to co (szef prezydenckiego Biura Polityki Międzynarodowej Marcin) Przydacz robił ponad dwie godziny u Klicha i pytał, co trzeba powiedzieć w rozmowie z Trumpem, jak się zachować, jaką politykę i strategię przyjąć? - zastanawiał się @Arlukowicz. @marcin_przydacz: tak było Do tej dyskusji odniósł się w niedziele w mediach społecznościowych sam @marcin_przydacz. ""Słyszę, że pan Klich nauczał nas polityki amerykańskiej. Pragnę poinformować, że tak było"" - napisał na platformie X szef prezydenckiego Biura Polityki Międzynarodowej. Dodał, że pytał Klicha o ""te jego wielogodzinne rozmowy w Oval Office, o jego pobyty w Mar-a-Lago"". ""W odpowiedzi usłyszałem, że dla Trumpa to on nie jest Bogdan, tylko Boogie. Tak było, nie zmyślam"" - czytamy",0,0,0,0,07-09-25,862,131,,https://nitter.net/kizinievic/status/1964699028198695249#m
112,ToNiePrzejdzie,"Co za historia. Marcin Przydacz, przed kamerami cham i prostak obrażający Klicha, Sikorskiego i Tuska pielgrzymował do Bogdana Klicha przed wizytą Nawrockiego w Białym Domu. Spędził u Klicha 2 godziny, dopytując o oczekiwaną przez rząd strategię na spotkanie Nawrocki-Trump ;)",2,87,8,97,07-09-25,276,40,,https://nitter.net/ToNiePrzejdzie/status/1964669679521456632#m
113,wPolityce_pl,Uroczystości dożynkowe na Jasnej Górze. Prezydent @NawrockiKn: We Włoszech rozmawiałem o zablokowaniu umowy UE-Mercosur. Jestem głosem wsi. WIDEO wpolityce.pl/polityka/739827…,1,37,15,53,07-09-25,175,19,,https://nitter.net/wPolityce_pl/status/1964630269262282948#m
114,Morgenstern616,"Fitch właśnie obniżył perspektywę Polski do negatywnej. I nie chodzi o brak potencjału naszej gospodarki. Problemem jest chaos jaki wywołuje Nawrocki, który zamiast współpracować, blokuje kluczowe reformy. Szkodnik w pałacu, kolejny. fitchratings.com/research/so…",15,405,272,692,06-09-25,263,32,,https://nitter.net/Morgenstern616/status/1964226185572823337#m
115,Najwazniejsze,🔴 Prezydent Karol Nawrocki w ofensywie dyplomatycznej ⁦@NawrockiKn⁩ ⁦@marcin_przydacz⁩ • Wszystko co najważniejsze ⤵️ wszystkoconajwazniejsze.pl/p…,0,0,0,0,07-09-25,147,15,,https://nitter.net/Najwazniejsze/status/1964698937136124310#m
116,GiertychRoman,Brawo Nawrocki!,9,261,677,947,05-09-25,15,2,,https://nitter.net/GiertychRoman/status/1963991546841161960#m
117,MickaelLaffont,"#Meloni quand elle reçoit le président Nawrocki de la Pologne 🇵🇱, c’est + sincère qu’avec un #MacronLeFleau",5,221,27,253,06-09-25,107,17,,https://nitter.net/MickaelLaffont/status/1964303147360305293#m
